t,abad_deg,mcp_deg,pip_deg,dip_deg
73.513413,15.574236387174667,-18.060377824576182,81.4046552296367,48.19520683821054
73.522736,15.574236387174667,-17.918613138270352,80.85105171111343,47.725228020331585
73.5329,15.574236387174667,-17.783595169836822,80.2822112495332,47.26373723126495
73.543188,15.574236387174667,-17.584443484874825,79.41272246260382,46.59481592678369
73.553216,15.574236387174667,-17.45065144060022,78.83964232861815,46.12804530664855
73.56344,15.574236387174667,-17.253284765920235,77.99507616888987,45.400491897350754
73.572793,15.574236387174667,-17.118963996301034,77.41790227204899,44.90383296635039
73.582791,15.574236387174667,-16.984787693967235,76.83944999331624,44.38854439723752
73.593522,15.574236387174667,-16.777988280454352,75.91924685247308,43.621933056124334
73.603228,15.574236387174667,-16.639374754671962,75.29058301664445,43.10689041455352
73.613488,15.574236387174667,-16.41890795744999,74.32558472390127,42.305173853558166
73.623451,15.574236387174667,-16.26539531128482,73.66119231553625,41.780539355605086
73.632723,15.574236387174667,-16.114834394901,72.99775186733812,41.25188642567702
73.6429,15.574236387174667,-15.900057419117081,72.01460248645836,40.47433387733744
73.653462,15.574236387174667,-15.764935736045096,71.37554130297781,39.95206854318078
73.663428,15.574236387174667,-15.570549595896171,70.45972356640448,39.107307582897946
73.672829,15.574236387174667,-15.445895852339135,69.84615839522581,38.52816239004436
73.68334,15.574236387174667,-15.31466033149356,69.22500705404022,37.984800185752356
73.693389,15.574236387174667,-15.10397370814957,68.34834704135538,37.2937302613776
73.703261,15.574236387174667,-14.953876014719395,67.80904547499692,36.90273891790693
73.713484,15.574236387174667,-14.705125444841174,67.10114992515557,36.400998861367704
73.723202,15.574236387174667,-14.531710930434338,66.70237986492404,36.08529143335824
73.73333,15.574236387174667,-14.362409407532715,66.31191759593308,35.68612106810802
73.742733,15.574236387174667,-14.12240511842969,65.55387533773734,35.062154398802676
73.753459,15.574236387174667,-13.976565872864942,65.00719412298498,34.63938328189689
73.762811,15.574236387174667,-13.770469437332096,64.30859006881795,34.12720417097516
73.773418,15.574236387174667,-13.61139838115212,63.94312490374425,33.79194395917559
73.783501,15.574236387174667,-13.440304063827334,63.524016816658374,33.460949307223
73.793416,15.574236387174667,-13.190231728148387,62.67639046144437,32.840647526644915
73.803472,15.574236387174667,-13.036678145039309,61.993628233821255,32.31903690486776
73.812745,15.574236387174667,-12.848276967581365,60.94730433982775,31.527371002667337
73.823333,15.574236387174667,-12.717652818229707,60.22355434633247,31.018077713031012
73.832744,15.574236387174667,-12.564510605493926,59.49530614146847,30.43837142671077
73.842774,15.574236387174667,-12.307860427706371,58.385917481278156,29.507911502792663
73.852784,15.574236387174667,-12.125221124980756,57.61083421456174,28.921405385013234
73.863456,15.574236387174667,-11.836755579575074,56.37152995536555,28.0853746701367
73.873274,15.574236387174667,-11.655070397727537,55.54856628094668,27.541452985389856
73.883313,15.574236387174667,-11.483350517987178,54.76111294666365,26.934155927319892
73.893458,15.574236387174667,-11.229640567913956,53.56537582791814,25.955513259117655
73.903397,15.574236387174667,-11.051703533429059,52.690603542927164,25.323494618873195
73.912743,15.574236387174667,-10.77889030624004,51.26509465396054,24.330962775455706
73.923419,15.574236387174667,-10.59960451757457,50.21810897497395,23.575377558557282
73.933293,15.574236387174667,-10.43424288404759,49.117160325084825,22.81726187531625
73.943324,15.574236387174667,-10.199266040949311,47.73874544569763,21.816657594935066
73.953529,15.574236387174667,-10.040652757793632,46.923657099098236,21.225756967451275
73.963449,15.574236387174667,-9.764358088693932,45.683767086246704,20.338624292681647
73.972768,15.574236387174667,-9.585628295393231,44.84828302076113,19.73346561647134
73.982791,15.574236387174667,-9.423011992741364,44.01753757568487,19.179610190753866
73.993364,15.574236387174667,-9.185818511162156,42.59984044762039,18.30756001325022
74.003417,15.574236387174667,-8.987857436588001,41.0471519708594,17.303667196468993
74.01343,15.574236387174667,-8.699323099883536,37.87865964393627,15.268263887626189
74.022736,15.574236387174667,-8.566584664422784,36.5412976389559,14.441467027006839
74.033289,15.574236387174667,-8.475555788870787,35.64699215758271,13.860626951789383
74.042735,15.574236387174667,-8.22655664896463,34.34353266829457,12.951803904278977
74.053314,15.574236387174667,-8.055281611659769,33.48663009922625,12.421119902756837
74.063461,15.574236387174667,-7.862507530124061,32.38699369822106,11.797656822647367
74.07341,15.574236387174667,-7.756294031487232,31.683022686006204,11.36985295972869
74.082746,15.574236387174667,-7.663761645981544,31.04599361535377,10.990731657758142
74.093355,15.574236387174667,-7.514205153446696,30.088051062096312,10.429484504217523
74.103404,15.574236387174667,-7.411195305956967,29.452586443303513,10.097714311811215
74.113505,15.574236387174667,-7.2894173080560405,28.59843936296605,9.598045323871096
74.123435,15.574236387174667,-7.2288245502993425,28.05950027881169,9.262127058240813
74.133109,15.574236387174667,-7.168467425995104,27.55762341615974,8.934320472968484
74.142712,15.574236387174667,-7.061545391662753,26.862310514598974,8.442618954692833
74.152759,15.574236387174667,-6.988320345081783,26.379743704457134,8.1649994911302
74.162717,15.574236387174667,-6.900388328371115,25.681569704657523,7.848469247771059
74.173355,15.574236387174667,-6.851040069074534,25.275692120509422,7.625119936782619
74.182906,15.574236387174667,-6.806542405496438,24.907668840536022,7.404657369623439
74.192738,15.574236387174667,-6.744847870378666,24.405289390841613,7.12518774866676
74.203077,15.574236387174667,-6.70368391929166,24.10196428011135,6.953220464279256
74.213418,15.574236387174667,-6.649924249937146,23.721767122198745,6.740744063670736
74.223448,15.574236387174667,-6.623699558675419,23.518020785145907,6.623401000933992
74.23275,15.574236387174667,-6.603364138300665,23.34858305264591,6.526914745771089
74.242781,15.574236387174667,-6.578374728010186,23.155756417286895,6.41254556627617
74.252717,15.574236387174667,-6.570345158925654,23.07191281499391,6.352728141627199
74.262701,15.574236387174667,-6.562799560340613,22.978422321295234,6.304308760415257
74.273368,15.574236387174667,-6.557046466951165,22.945420697204725,6.277398417225763
74.283427,15.574236387174667,-6.545693914902584,22.908622586272948,6.278588190890324
74.293351,15.574236387174667,-6.526714595441302,22.874100305512613,6.2948136519244615
74.303522,15.574236387174667,-6.5117556159373935,22.859805382273166,6.309835512891539
74.3135,15.574236387174667,-6.478713956032445,22.832698934338303,6.344581594486942
74.32339,15.574236387174667,-6.453488786499387,22.83625871940764,6.340393846779255
74.333314,15.574236387174667,-6.423884967149389,22.842163499308427,6.338592695342068
74.343414,15.574236387174667,-6.347117511634981,22.874527325338757,6.280113186518172
74.352785,15.574236387174667,-6.278700634876606,22.8912434065971,6.267855210035161
74.362779,15.574236387174667,-6.172801164463903,22.936943463586065,6.275619919661888
74.373441,15.574236387174667,-6.091774668953353,22.97190676541122,6.292762255424722
74.382855,15.574236387174667,-6.018843150744569,23.050140412952675,6.315948040204691
74.393396,15.574236387174667,-5.929424964985582,23.28007987230666,6.396308009262134
74.402799,15.574236387174667,-5.870846728610311,23.491416929281115,6.549821570601053
74.412798,15.574236387174667,-5.802184758552158,24.053946273320406,6.890163905922293
74.423364,15.574236387174667,-5.778616616431312,24.643662241532862,7.219353977664711
74.4332,15.574236387174667,-5.772175603114742,25.341896642742736,7.592639385569056
74.4432,15.574236387174667,-5.771353864236483,26.47491139971973,8.231426711928009
74.452788,15.574236387174667,-5.772752534565499,27.24783243803823,8.701589982552562
74.463404,15.574236387174667,-5.777469674894778,28.450042971941865,9.410934979412138
74.473341,15.574236387174667,-5.7866497053086485,29.3087289914462,9.874284235990165
74.483077,15.574236387174667,-5.795967608022049,30.195876785961467,10.350342288091847
74.493328,15.574236387174667,-5.806067938486249,31.539330873541793,11.149439178780925
74.50339,15.574236387174667,-5.807433834584547,32.42129498672069,11.690768004004964
74.513489,15.574236387174667,-5.810665954042359,33.69948435745578,12.497214473451756
74.523367,15.574236387174667,-5.816346975416026,34.57899958365707,12.993609713494214
74.53277,15.574236387174667,-5.819535626238016,35.459950827945086,13.526312452645008
74.543226,15.574236387174667,-5.8186507301008215,36.785017903655444,14.329869737858257
74.553437,15.574236387174667,-5.815065544995966,37.64194038611338,14.8577012606816
74.563497,15.574236387174667,-5.818589610651225,38.94448201590422,15.645765679682523
74.57276,15.574236387174667,-5.819035877988124,39.83121212003668,16.217826839726108
74.582778,15.574236387174667,-5.822731423340954,40.778820647974015,16.782000972277352
74.593318,15.574236387174667,-5.82568011525942,42.161258310470295,17.709774362318807
74.603432,15.574236387174667,-5.829687234975649,43.06025572167346,18.324268342249944
74.612743,15.574236387174667,-5.839051969830089,44.433327169656096,19.219827561220026
74.623307,15.574236387174667,-5.841538203387261,45.35071976560247,19.783579474411596
74.633411,15.574236387174667,-5.840429934451375,46.21591073212628,20.384150115419498
74.64338,15.574236387174667,-5.834023017984575,47.52849844260835,21.248691529458537
74.652722,15.574236387174667,-5.795372171214042,48.40806374155657,21.86118700363311
74.662765,15.574236387174667,-5.705104512132556,49.692037719139485,22.747948418733817
74.672753,15.574236387174667,-5.650331534341538,50.55366212106152,23.33395403881903
74.68277,15.574236387174667,-5.621548658704746,51.43097727719318,23.917269015547667
74.692759,15.574236387174667,-5.618246718444594,52.759759947553476,24.857057960683605
74.702807,15.574236387174667,-5.6227634207036425,53.64273234824568,25.47315166071481
74.713462,15.574236387174667,-5.61576144946487,54.92007256377024,26.420538009158374
74.723399,15.574236387174667,-5.608658858703954,55.79691828558429,27.024796345273806
74.733387,15.574236387174667,-5.601185286624825,56.658637205654244,27.639074620563186
74.743393,15.574236387174667,-5.577713413588883,57.93656093317409,28.526406487519274
74.752762,15.574236387174667,-5.558406908661916,58.74917767799705,29.156683075377977
74.76346,15.574236387174667,-5.5356748725944085,60.013633905155125,30.0657036055076
74.772707,15.574236387174667,-5.535915844317969,60.84833668040435,30.673772249197693
74.782717,15.574236387174667,-5.547575425312305,61.686336093132454,31.286241567036466
74.793367,15.574236387174667,-5.559373449069609,62.93241671452267,32.22651997120552
74.803356,15.574236387174667,-5.560540088795696,63.75832795387088,32.89409961687198
74.813478,15.574236387174667,-5.562993052303252,64.99462204857316,33.81215335584919
74.823476,15.574236387174667,-5.576500709446953,65.80867303587429,34.44578564398923
74.833479,15.574236387174667,-5.590366607500693,66.61598055603137,35.09566805799119
74.843389,15.574236387174667,-5.599160644139968,67.80817678172852,36.02813420826014
74.852814,15.574236387174667,-5.59782441629884,68.57736564367613,36.63390478415578
74.863235,15.574236387174667,-5.608789533722202,69.73331778631973,37.55255692676614
74.873479,15.574236387174667,-5.622333259054451,70.49113072711646,38.21926485494631
74.883391,15.574236387174667,-5.632294653931715,71.24710438640649,38.84781413738808
74.89275,15.574236387174667,-5.638336570470201,72.37674545865895,39.71193167793627
74.902743,15.574236387174667,-5.644648305851582,73.11008812701765,40.28703410574443
74.912791,15.574236387174667,-5.659017733242467,74.1570680862461,41.20890892658769
74.923295,15.574236387174667,-5.670016716353995,74.84501356201544,41.77564159043734
74.933371,15.574236387174667,-5.673096396193433,75.5302978338301,42.285076271841426
74.943207,15.574236387174667,-5.673923372425502,76.53217189768803,43.118792409295665
74.953424,15.574236387174667,-5.680623090054601,77.19447058746542,43.69855449325327
74.963142,15.574236387174667,-5.686967445966688,77.84109058394068,44.269465327876105
74.97286,15.574236387174667,-5.694322374618043,78.78961264579448,45.03027442273485
74.983375,15.574236387174667,-5.696312099405965,79.39025226133117,45.54981101741358
74.993362,15.574236387174667,-5.695555821280581,80.25807015318202,46.32741018746138
75.003373,15.574236387174667,-5.697623658083514,80.80633369501415,46.83379320670282
75.013438,15.574236387174667,-5.701386356073141,81.61203193586304,47.50486426224207
75.022756,15.574236387174667,-5.701051349507942,82.12190110117565,47.96051543611755
75.032877,15.574236387174667,-5.701637763039056,82.64179863725928,48.42381916411215
75.042772,15.574236387174667,-5.700175930019301,83.39610280931386,49.111705794857
75.052893,15.574236387174667,-5.702106667713639,83.88010472456762,49.52926642673532
75.062738,15.574236387174667,-5.702896664922875,84.57106706163162,50.160579000210966
75.072722,15.574236387174667,-5.702475672564602,85.01236237223222,50.54912886743152
75.082825,15.574236387174667,-5.70119262796363,85.43428126931428,50.907153524532276
75.093355,15.574236387174667,-5.698816867121948,86.03644558569856,51.44129383707597
75.103393,15.574236387174667,-5.700727450533492,86.4306005005664,51.798447658999834
75.113466,15.574236387174667,-5.702979779457119,86.98696246323387,52.284141449548166
75.123395,15.574236387174667,-5.704121706952604,87.32593075942061,52.58500970685899
75.133412,15.574236387174667,-5.705162855288149,87.64836303447174,52.86307524755622
75.143289,15.574236387174667,-5.706077863811062,88.0951151095358,53.26587581995753
75.15345,15.574236387174667,-5.704842565244409,88.3709268917437,53.53320430685074
75.163456,15.574236387174667,-5.704743370996833,88.76492367407735,53.93092916955548
75.173223,15.574236387174667,-5.705911404191891,89.00646783583348,54.1856805235694
75.183389,15.574236387174667,-5.706792516424146,89.22950498343269,54.41186441768566
75.192747,15.574236387174667,-5.706784009058605,89.52683753331684,54.68916121052554
75.203424,15.574236387174667,-5.708917019066158,89.70450630938718,54.84371885957787
75.212736,15.574236387174667,-5.710125220357753,89.92982222093093,55.02993798682805
75.223405,15.574236387174667,-5.710099909836304,90.06312913943292,55.118833738276905
75.233342,15.574236387174667,-5.712207796249623,90.17596397499645,55.20462564510844
75.243342,15.574236387174667,-5.7144906841912695,90.28831560335588,55.31699280008777
75.252758,15.574236387174667,-5.717940493544769,90.34068262178715,55.38030605732725
75.263416,15.574236387174667,-5.72380982605461,90.39229695571825,55.44895852943492
75.273365,15.574236387174667,-5.730382742984808,90.42549495024173,55.46268481178209
75.282724,15.574236387174667,-5.734729975864626,90.44354065845559,55.47085306222311
75.292758,15.574236387174667,-5.749241690885773,90.46413202260526,55.480015604423386
75.303427,15.574236387174667,-5.764799772056315,90.47598351101112,55.48118667290928
75.313448,15.574236387174667,-5.798604779383713,90.5060561204914,55.455958924237116
75.322787,15.574236387174667,-5.825095621631179,90.51860377504836,55.43929155650281
75.332851,15.574236387174667,-5.857680971202633,90.52334688453361,55.43144415895892
75.343346,15.574236387174667,-5.911060512352497,90.50170914317451,55.42788098458008
75.353366,15.574236387174667,-5.965928472418473,90.48205523309741,55.43386788842153
75.362728,15.574236387174667,-6.053545439412038,90.41670922647592,55.45889773309322
75.37338,15.574236387174667,-6.1086648849088725,90.36407038741773,55.454296684986886
75.383304,15.574236387174667,-6.1606811946327,90.29416713149513,55.44890113047881
75.393219,15.574236387174667,-6.233280892341384,90.16776913320395,55.421978849412916
75.403371,15.574236387174667,-6.288556182280357,90.04264731310087,55.401898936199856
75.412719,15.574236387174667,-6.373039874808356,89.79381328786488,55.307208532293004
75.423385,15.574236387174667,-6.4173381175899555,89.54745839274344,55.17267640539297
