duration,joint_1,joint_2,joint_3,trq_lim_1,trq_lim_2,trq_lim_3
2.0,0.0,0.0,0.0,0.00386,   0.00386,      0.01
2.0,0.0,50.0,60.0
2.0,0.0,50.0,60.0
2.0,0.0,50.0,60.0
2.0,0.0,50.0,60.0
3.0,0.0,50.0,60.0

