duration,joint_1,joint_2,joint_3
2.0,14.5932,10.2826,9.4857
2.0,14.5932,10.2826,9.5612
2.0,19.3972,78.7854,84.2322
2.0,19.3972,78.7854,84.2322
2.0,19.3972,78.7854,84.2322
3.0,19.3972,78.7854,84.2322
3.0,19.3972,2.2368,51.9400
3.0,19.3972,78.7854,84.2322
