t,abad_deg,mcp_deg,pip_deg
0.300000,-29.730598,20.086236,5.457024
0.305000,-29.745781,20.096578,5.734906
0.310000,-29.760657,20.106709,6.020465
0.315000,-29.775240,20.116637,6.313570
0.320000,-29.789532,20.126361,6.614199
0.325000,-29.803537,20.135891,6.922215
0.330000,-29.817266,20.145230,7.237536
0.335000,-29.830718,20.154380,7.560068
0.340000,-29.843900,20.163347,7.889714
0.345000,-29.856820,20.172132,8.226367
0.350000,-29.869483,20.180740,8.569934
0.355000,-29.881893,20.189175,8.920312
0.360000,-29.894054,20.197440,9.277389
0.365000,-29.905973,20.205539,9.641043
0.370000,-29.917653,20.213474,10.011159
0.375000,-29.929100,20.221250,10.387613
0.380000,-29.940319,20.228869,10.770283
0.385000,-29.951312,20.236336,11.159041
0.390000,-29.962083,20.243653,11.553747
0.395000,-29.972639,20.250823,11.954262
0.400000,-29.982987,20.257849,12.360465
0.405000,-29.993126,20.264736,12.772238
0.410000,-30.003064,20.271484,13.189444
0.415000,-30.012801,20.278097,13.611952
0.420000,-30.022342,20.284579,14.039626
0.425000,-30.031696,20.290931,14.472334
0.430000,-30.040862,20.297157,14.909934
0.435000,-30.049844,20.303258,15.352288
0.440000,-30.058645,20.309238,15.799264
0.445000,-30.067271,20.315098,16.250731
0.450000,-30.075724,20.320842,16.706551
0.455000,-30.084009,20.326472,17.166588
0.460000,-30.092126,20.331991,17.630709
0.465000,-30.100084,20.337401,18.098786
0.470000,-30.107880,20.342702,18.570687
0.475000,-30.115520,20.347900,19.046290
0.480000,-30.123009,20.352996,19.525460
0.485000,-30.130348,20.357990,20.008068
0.490000,-30.137540,20.362886,20.493986
0.495000,-30.144589,20.367686,20.983098
0.500000,-30.151494,20.372392,21.475272
0.505000,-30.158263,20.377005,21.970389
0.510000,-30.164895,20.381529,22.468324
0.515000,-30.171394,20.385963,22.968956
0.520000,-30.177763,20.390311,23.472174
0.525000,-30.184006,20.394574,23.977866
0.530000,-30.190123,20.398754,24.485916
0.535000,-30.196116,20.402853,24.996213
0.540000,-30.201990,20.406872,25.508643
0.545000,-30.207748,20.410813,26.023094
0.550000,-30.213390,20.414677,26.539458
0.555000,-30.218919,20.418468,27.057636
0.560000,-30.224335,20.422185,27.577521
0.565000,-30.229642,20.425831,28.099012
0.570000,-30.234843,20.429407,28.622010
0.575000,-30.239942,20.432914,29.146425
0.580000,-30.244938,20.436353,29.672152
0.585000,-30.249832,20.439727,30.199101
0.590000,-30.254627,20.443036,30.727180
0.595000,-30.259326,20.446282,31.256305
0.600000,-30.263933,20.449467,31.786386
0.605000,-30.268448,20.452592,32.317334
0.610000,-30.272870,20.455657,32.849064
0.615000,-30.277204,20.458664,33.381494
0.620000,-30.281449,20.461614,33.914546
0.625000,-30.285609,20.464510,34.448141
0.630000,-30.289686,20.467352,34.982200
0.635000,-30.293682,20.470140,35.516652
0.640000,-30.297596,20.472876,36.051415
0.645000,-30.301431,20.475560,36.586421
0.650000,-30.305191,20.478195,37.121593
0.655000,-30.308876,20.480782,37.656865
0.660000,-30.312485,20.483321,38.192164
0.665000,-30.316020,20.485812,38.727425
0.670000,-30.319486,20.488257,39.262584
0.675000,-30.322881,20.490658,39.797576
0.680000,-30.326207,20.493014,40.332335
0.685000,-30.329465,20.495328,40.866801
0.690000,-30.332658,20.497601,41.400915
0.695000,-30.335787,20.499831,41.934616
0.700000,-30.338853,20.502022,42.467842
0.705000,-30.341859,20.504173,43.000535
0.710000,-30.344802,20.506285,43.532641
0.715000,-30.347685,20.508360,44.064105
0.720000,-30.350509,20.510397,44.594872
0.725000,-30.353279,20.512399,45.124888
0.730000,-30.355990,20.514364,45.654101
0.735000,-30.358647,20.516295,46.182457
0.740000,-30.361250,20.518192,46.709902
0.745000,-30.363801,20.520055,47.236386
0.750000,-30.366300,20.521886,47.761857
0.755000,-30.368749,20.523684,48.286265
0.760000,-30.371146,20.525451,48.809563
0.765000,-30.373496,20.527188,49.331700
0.770000,-30.375798,20.528893,49.852629
0.775000,-30.378055,20.530570,50.372304
0.780000,-30.380265,20.532218,50.890671
0.785000,-30.382430,20.533838,51.407689
0.790000,-30.384551,20.535432,51.923303
0.795000,-30.386627,20.536997,52.437469
0.800000,-30.388663,20.538536,52.950140
0.805000,-30.390657,20.540049,53.461267
0.810000,-30.392610,20.541536,53.970806
0.815000,-30.394523,20.542998,54.478706
0.820000,-30.396398,20.544436,54.984922
0.825000,-30.398235,20.545849,55.489410
0.830000,-30.400035,20.547239,55.992122
0.835000,-30.401797,20.548607,56.493010
0.840000,-30.403522,20.549953,56.992027
0.845000,-30.405212,20.551276,57.489149
0.850000,-30.406868,20.552577,57.984310
0.855000,-30.408491,20.553858,58.477464
0.860000,-30.410079,20.555116,58.968554
0.865000,-30.411636,20.556354,59.457528
0.870000,-30.413159,20.557573,59.944336
0.875000,-30.414651,20.558772,60.428924
0.880000,-30.416113,20.559952,60.911238
0.885000,-30.417544,20.561113,61.391236
0.890000,-30.418948,20.562255,61.868858
0.895000,-30.420320,20.563379,62.344054
0.900000,-30.421666,20.564486,62.816779
0.905000,-30.422984,20.565575,63.286969
0.910000,-30.424275,20.566647,63.754577
0.915000,-30.425539,20.567703,64.219542
0.920000,-30.426775,20.568741,64.681816
0.925000,-30.427987,20.569764,65.141338
0.930000,-30.429176,20.570769,65.598052
0.935000,-30.430337,20.571760,66.051898
0.940000,-30.431474,20.572735,66.502820
0.945000,-30.432591,20.573696,66.950757
0.950000,-30.433684,20.574642,67.395642
0.955000,-30.434753,20.575573,67.837418
0.960000,-30.435801,20.576490,68.276019
0.965000,-30.436826,20.577393,68.711382
0.970000,-30.437830,20.578283,69.143446
0.975000,-30.438813,20.579158,69.572143
0.980000,-30.439776,20.580021,69.997397
0.985000,-30.440719,20.580871,70.419148
0.990000,-30.441641,20.581708,70.837319
0.995000,-30.442546,20.582533,71.251850
1.000000,-30.443430,20.583344,71.662659
1.005000,-30.444298,20.584143,72.069677
1.010000,-30.445145,20.584930,72.472829
1.015000,-30.445975,20.585705,72.872040
1.020000,-30.446787,20.586470,73.267227
1.025000,-30.447583,20.587227,73.658317
1.030000,-30.448362,20.588002,74.045234
1.035000,-30.449127,20.588806,74.427888
1.040000,-30.449875,20.589679,74.806206
1.045000,-30.450605,20.590638,75.180104
1.050000,-30.451323,20.591723,75.549494
1.055000,-30.452023,20.592950,75.914288
1.060000,-30.452709,20.594359,76.274403
1.065000,-30.453382,20.595966,76.629750
1.070000,-30.454041,20.597805,76.980241
1.075000,-30.454687,20.599892,77.325787
1.080000,-30.455318,20.602260,77.666300
1.085000,-30.455936,20.604922,78.001689
1.090000,-30.456541,20.607912,78.331861
1.095000,-30.457132,20.611240,78.656732
1.100000,-30.457712,20.614940,78.976200
1.105000,-30.458279,20.619021,79.290184
1.110000,-30.458836,20.623510,79.598587
1.115000,-30.459379,20.628418,79.901315
1.120000,-30.459912,20.633771,80.198285
1.125000,-30.460434,20.639580,80.489401
1.130000,-30.460943,20.645867,80.774575
1.135000,-30.461442,20.652638,81.053711
1.140000,-30.461930,20.659919,81.326728
1.145000,-30.462408,20.667719,81.593535
1.150000,-30.462876,20.676058,81.854039
1.155000,-30.463334,20.684941,82.108156
1.160000,-30.463781,20.694389,82.355798
1.165000,-30.464221,20.704405,82.596883
1.170000,-30.464652,20.715013,82.831323
1.175000,-30.465072,20.726214,83.059028
1.180000,-30.465485,20.738025,83.279923
1.185000,-30.465888,20.750446,83.493919
1.190000,-30.466284,20.763497,83.700943
1.195000,-30.466670,20.777181,83.900910
1.200000,-30.467049,20.791516,84.093747
1.205000,-30.467421,20.806505,84.279371
1.210000,-30.467783,20.822153,84.457707
1.215000,-30.468139,20.838456,84.628687
1.220000,-30.468487,20.855436,84.792236
1.225000,-30.468828,20.873094,84.948278
1.230000,-30.469163,20.891438,85.096753
1.235000,-30.469491,20.910464,85.237592
1.240000,-30.469812,20.930188,85.370726
1.245000,-30.470126,20.950610,85.496094
1.250000,-30.470434,20.971737,85.613628
1.255000,-30.470734,20.993568,85.723280
1.260000,-30.471028,21.016108,85.824981
1.265000,-30.471315,21.039354,85.918684
1.270000,-30.471598,21.063316,86.004335
1.275000,-30.471875,21.087990,86.081878
1.280000,-30.472144,21.113385,86.151266
1.285000,-30.472411,21.139495,86.212451
1.290000,-30.472670,21.166329,86.265378
1.295000,-30.472923,21.193884,86.310013
1.300000,-30.473172,21.222163,86.346316
1.305000,-30.473415,21.251157,86.374244
1.310000,-30.473654,21.280872,86.393772
1.315000,-30.473890,21.311304,86.404850
1.320000,-30.474118,21.342459,86.407446
1.325000,-30.474344,21.374336,86.401531
1.330000,-30.474562,21.406933,86.387092
1.335000,-30.474778,21.440242,86.364081
1.340000,-30.474989,21.474265,86.332485
1.345000,-30.475198,21.508993,86.292268
1.350000,-30.475402,21.544426,86.243412
1.355000,-30.475601,21.580565,86.185916
1.360000,-30.475795,21.617398,86.119738
1.365000,-30.475986,21.654929,86.044886
1.370000,-30.476174,21.693154,85.961339
1.375000,-30.476359,21.732069,85.869070
1.380000,-30.476540,21.771674,85.768079
1.385000,-30.476717,21.811962,85.658359
1.390000,-30.476891,21.852922,85.539889
1.395000,-30.477062,21.894556,85.412677
1.400000,-30.477230,21.936845,85.276701
1.405000,-30.477393,21.979791,85.131963
1.410000,-30.477554,22.023395,84.978454
1.415000,-30.477711,22.067656,84.816183
1.420000,-30.477868,22.112556,84.645134
1.425000,-30.478022,22.158095,84.465302
1.430000,-30.478172,22.204269,84.276700
1.435000,-30.478319,22.251056,84.079342
1.440000,-30.478462,22.298454,83.873227
1.445000,-30.478606,22.346465,83.658370
1.450000,-30.478746,22.395080,83.434784
1.455000,-30.478882,22.444300,83.202462
1.460000,-30.479016,22.494101,82.961424
1.465000,-30.479149,22.544477,82.711685
1.470000,-30.479279,22.595427,82.453245
1.475000,-30.479408,22.646949,82.186116
1.480000,-30.479535,22.699027,81.910313
1.485000,-30.479658,22.751649,81.625849
1.490000,-30.479781,22.804810,81.332745
1.495000,-30.479900,22.858500,81.031008
1.500000,-30.480020,22.912718,80.720644
1.505000,-30.480136,22.967452,80.401674
1.510000,-30.480252,23.022689,80.074105
1.515000,-30.480365,23.078432,79.737937
1.520000,-30.480477,23.134657,79.393190
1.525000,-30.480587,23.191357,79.039878
1.530000,-30.480696,23.248524,78.678028
1.535000,-30.480802,23.306147,78.307654
1.540000,-30.480908,23.364221,77.928770
1.545000,-30.481010,23.422737,77.541389
1.550000,-30.481113,23.481685,77.145532
1.555000,-30.481212,23.541055,76.741205
1.560000,-30.481311,23.600831,76.328429
1.565000,-30.481410,23.661000,75.907225
1.570000,-30.481505,23.721558,75.477600
1.575000,-30.481601,23.782498,75.039566
1.580000,-30.481697,23.843803,74.593145
1.585000,-30.481789,23.905461,74.138350
1.590000,-30.481881,23.967460,73.675202
1.595000,-30.481973,24.029792,73.203707
1.600000,-30.482062,24.092447,72.723893
1.605000,-30.482151,24.155415,72.235766
1.610000,-30.482240,24.218681,71.739355
1.615000,-30.482328,24.282238,71.234666
1.620000,-30.482414,24.346074,70.721725
1.625000,-30.482499,24.410184,70.200548
1.630000,-30.482584,24.474550,69.671147
1.635000,-30.482670,24.539162,69.133549
1.640000,-30.482752,24.603999,68.587783
1.645000,-30.482834,24.669052,68.033868
1.650000,-30.482916,24.734307,67.471839
1.655000,-30.482998,24.799758,66.901717
1.660000,-30.483080,24.865392,66.323527
1.665000,-30.483158,24.931205,65.737299
1.670000,-30.483237,24.997174,65.143073
1.675000,-30.483315,25.063287,64.540882
1.680000,-30.483394,25.129533,63.930762
1.685000,-30.483472,25.195905,63.312753
1.690000,-30.483551,25.262377,62.686909
1.695000,-30.483626,25.328935,62.053279
1.700000,-30.483701,25.395576,61.411911
1.705000,-30.483776,25.462293,60.762865
1.710000,-30.483851,25.529070,60.106197
1.715000,-30.483927,25.595897,59.441975
1.720000,-30.484002,25.662757,58.770267
1.725000,-30.484077,25.729647,58.091148
1.730000,-30.484152,25.796533,57.404701
1.735000,-30.484224,25.863404,56.711030
1.740000,-30.484295,25.930250,56.010232
1.745000,-30.484367,25.997064,55.302416
1.750000,-30.484439,26.063828,54.587705
1.755000,-30.484511,26.130533,53.866225
1.760000,-30.484582,26.197156,53.138117
1.765000,-30.484654,26.263691,52.403534
1.770000,-30.484726,26.330121,51.662632
1.775000,-30.484797,26.396443,50.915584
1.780000,-30.484869,26.462632,50.162572
1.785000,-30.484941,26.528680,49.403793
1.790000,-30.485009,26.594564,48.639457
1.795000,-30.485077,26.660274,47.869791
1.800000,-30.485146,26.725794,47.095032
1.805000,-30.485214,26.791120,46.315431
1.810000,-30.485282,26.856227,45.531260
1.815000,-30.485351,26.921107,44.742800
1.820000,-30.485419,26.985743,43.950348
1.825000,-30.485487,27.050131,43.154214
1.830000,-30.485556,27.114246,42.354737
1.835000,-30.485624,27.178079,41.552262
1.840000,-30.485692,27.241607,40.747157
1.845000,-30.485757,27.304818,39.939808
1.850000,-30.485822,27.367699,39.130622
1.855000,-30.485887,27.430243,38.320005
1.860000,-30.485952,27.492425,37.508400
1.865000,-30.486017,27.554236,36.696257
1.870000,-30.486081,27.615660,35.884041
1.875000,-30.486146,27.676693,35.072229
1.880000,-30.486211,27.737304,34.261318
1.885000,-30.486276,27.797485,33.451811
1.890000,-30.486338,27.857213,32.644237
1.895000,-30.486399,27.916484,31.839118
1.900000,-30.486461,27.975275,31.036991
1.905000,-30.486522,28.033581,30.238388
1.910000,-30.486584,28.091378,29.443860
1.915000,-30.486645,28.148661,28.653941
1.920000,-30.486706,28.205406,27.869188
1.925000,-30.486768,28.261608,27.090137
1.930000,-30.486826,28.317242,26.317340
1.935000,-30.486884,28.372302,25.551328
1.940000,-30.486942,28.426762,24.792641
1.945000,-30.487000,28.480618,24.041793
1.950000,-30.487058,28.533844,23.299307
1.955000,-30.487116,28.586435,22.565673
1.960000,-30.487171,28.638363,21.841384
1.965000,-30.487226,28.689626,21.126899
1.970000,-30.487280,28.740200,20.422670
1.975000,-30.487335,28.790081,19.729111
1.980000,-30.487389,28.839244,19.046638
1.985000,-30.487441,28.887684,18.375623
1.990000,-30.487492,28.935372,17.716442
1.995000,-30.487543,28.982306,17.069416
2.000000,-30.487594,29.028458,16.434876
2.005000,-30.487646,29.073824,15.813099
2.010000,-30.487697,29.118377,15.204368
2.015000,-30.487745,29.162118,14.608917
2.020000,-30.487792,29.205015,14.026988
2.025000,-30.487840,29.247068,13.458766
2.030000,-30.487888,29.288278,12.904445
2.035000,-30.487932,29.328655,12.364167
2.040000,-30.487977,29.368212,11.838088
2.045000,-30.488021,29.406963,11.326310
2.050000,-30.488066,29.444925,10.828951
2.055000,-30.488110,29.482112,10.346079
2.060000,-30.488151,29.518541,9.877778
2.065000,-30.488192,29.554229,9.424087
2.070000,-30.488233,29.589189,8.985062
2.075000,-30.488274,29.623435,8.560716
2.080000,-30.488315,29.656985,8.151078
2.085000,-30.488353,29.689852,7.756134
2.090000,-30.488390,29.722050,7.375893
2.095000,-30.488428,29.753592,7.010323
2.100000,-30.488465,29.784491,6.659419
2.105000,-30.488503,29.814759,6.323138
2.110000,-30.488537,29.844413,6.001453
2.115000,-30.488571,29.873461,5.694304
2.120000,-30.488605,29.901919,5.401656
2.125000,-30.488639,29.929800,5.123438
2.130000,-30.488674,29.957111,4.859609
2.135000,-30.488708,29.983868,4.610091
2.140000,-30.488738,30.010079,4.374829
2.145000,-30.488769,30.035757,4.153737
2.150000,-30.488800,30.060912,3.946757
2.155000,-30.488831,30.085559,3.753802
2.160000,-30.488861,30.109704,3.574805
2.165000,-30.488892,30.133357,3.409675
2.170000,-30.488919,30.156528,3.258342
2.175000,-30.488947,30.179228,3.120715
2.180000,-30.488974,30.201468,2.996715
2.185000,-30.489001,30.223249,2.886305
2.190000,-30.489029,30.244593,2.789340
2.195000,-30.489056,30.265504,2.705709
2.200000,-30.489080,30.285991,2.635326
2.205000,-30.489104,30.306062,2.578086
2.210000,-30.489128,30.325726,2.533897
2.215000,-30.489152,30.344990,2.502646
2.220000,-30.489176,30.363866,2.484240
2.225000,-30.489199,30.382355,2.478567
2.230000,-30.489223,30.400472,2.485525
2.235000,-30.489244,30.418220,2.504993
2.240000,-30.489264,30.435606,2.536864
2.245000,-30.489285,30.452641,2.581013
2.250000,-30.489305,30.469330,2.637328
2.255000,-30.489326,30.485682,2.705678
2.260000,-30.489346,30.501702,2.785943
2.265000,-30.489367,30.517398,2.877987
2.270000,-30.489384,30.532776,2.981684
2.275000,-30.489401,30.547843,3.096895
2.280000,-30.489418,30.562604,3.223485
2.285000,-30.489435,30.577066,3.361311
2.290000,-30.489452,30.591236,3.510226
2.295000,-30.489469,30.605118,3.670074
2.300000,-30.489486,30.618720,3.840711
2.305000,-30.489503,30.632046,4.021982
2.310000,-30.489520,30.645102,4.213736
2.315000,-30.489534,30.657895,4.415813
2.320000,-30.489548,30.670428,4.628064
2.325000,-30.489561,30.682709,4.850333
2.330000,-30.489575,30.694744,5.082453
2.335000,-30.489589,30.706533,5.324252
2.340000,-30.489602,30.718086,5.575560
2.345000,-30.489616,30.729407,5.836208
2.350000,-30.489630,30.740499,6.106024
2.355000,-30.489643,30.751366,6.384834
2.360000,-30.489657,30.762014,6.672466
2.365000,-30.489667,30.772447,6.968748
2.370000,-30.489678,30.782672,7.273506
2.375000,-30.489688,30.792692,7.586563
2.380000,-30.489698,30.802510,7.907734
2.385000,-30.489708,30.812131,8.236832
2.390000,-30.489719,30.821556,8.573679
2.395000,-30.489729,30.830794,8.918094
2.400000,-30.489739,30.839848,9.269900
2.405000,-30.489749,30.848720,9.628921
2.410000,-30.489760,30.857415,9.994974
2.415000,-30.489766,30.865936,10.367884
2.420000,-30.489773,30.874286,10.747471
2.425000,-30.489780,30.882468,11.133559
2.430000,-30.489787,30.890487,11.525965
2.435000,-30.489794,30.898345,11.924505
2.440000,-30.489801,30.906046,12.329007
2.445000,-30.489807,30.913593,12.739303
2.450000,-30.489814,30.920990,13.155213
2.455000,-30.489821,30.928241,13.576565
2.460000,-30.489824,30.935347,14.003188
2.465000,-30.489828,30.942314,14.434920
2.470000,-30.489831,30.949141,14.871593
2.475000,-30.489835,30.955831,15.313048
2.480000,-30.489838,30.962392,15.759114
2.485000,-30.489842,30.968822,16.209629
2.490000,-30.489845,30.975123,16.664430
2.495000,-30.489848,30.981301,17.123368
2.500000,-30.489852,30.987356,17.586286
2.505000,-30.489855,30.993291,18.053035
2.510000,-30.489855,30.999111,18.523464
2.515000,-30.489855,31.004814,18.997425
2.520000,-30.489855,31.010408,19.474778
2.525000,-30.489855,31.015892,19.955390
2.530000,-30.489855,31.021268,20.439114
2.535000,-30.489855,31.026537,20.925811
2.540000,-30.489855,31.031704,21.415344
2.545000,-30.489855,31.036769,21.907586
2.550000,-30.489855,31.041738,22.402407
2.555000,-30.489852,31.046608,22.899690
2.560000,-30.489848,31.051382,23.399304
2.565000,-30.489845,31.056064,23.901132
2.570000,-30.489842,31.060657,24.405050
2.575000,-30.489838,31.065162,24.910945
2.580000,-30.489835,31.069578,25.418699
2.585000,-30.489831,31.073908,25.928204
2.590000,-30.489828,31.078156,26.439346
2.595000,-30.489821,31.082323,26.952019
2.600000,-30.489814,31.086407,27.466117
2.605000,-30.489807,31.090413,27.981543
2.610000,-30.489801,31.094344,28.498196
2.615000,-30.489794,31.098200,29.015982
2.620000,-30.489787,31.101980,29.534800
2.625000,-30.489780,31.105689,30.054560
2.630000,-30.489773,31.109329,30.575171
2.635000,-30.489763,31.112898,31.096543
2.640000,-30.489753,31.116402,31.618592
2.645000,-30.489742,31.119838,32.141238
2.650000,-30.489732,31.123208,32.664379
2.655000,-30.489722,31.126518,33.187923
2.660000,-30.489712,31.129762,33.711802
2.665000,-30.489701,31.132945,34.235958
2.670000,-30.489691,31.136070,34.760311
2.675000,-30.489678,31.139136,35.284798
2.680000,-30.489664,31.142145,35.809340
2.685000,-30.489650,31.145099,36.333867
2.690000,-30.489637,31.147999,36.858306
2.695000,-30.489623,31.150843,37.382592
2.700000,-30.489609,31.153637,37.906655
2.705000,-30.489596,31.156376,38.430473
2.710000,-30.489582,31.159067,38.953935
2.715000,-30.489565,31.161707,39.476984
2.720000,-30.489548,31.164299,39.999562
2.725000,-30.489531,31.166843,40.521610
2.730000,-30.489514,31.169343,41.043064
2.735000,-30.489497,31.171795,41.563866
2.740000,-30.489480,31.174203,42.083961
2.745000,-30.489462,31.176566,42.603295
2.750000,-30.489445,31.178888,43.121809
2.755000,-30.489425,31.181169,43.639448
2.760000,-30.489404,31.183410,44.156155
2.765000,-30.489384,31.185609,44.671913
2.770000,-30.489363,31.187767,45.186640
2.775000,-30.489343,31.189888,45.700283
2.780000,-30.489322,31.191971,46.212824
2.785000,-30.489302,31.194017,46.724177
2.790000,-30.489281,31.196028,47.234282
2.795000,-30.489261,31.198002,47.743094
2.800000,-30.489237,31.199942,48.250591
2.805000,-30.489213,31.201848,48.756698
2.810000,-30.489189,31.203719,49.261356
2.815000,-30.489165,31.205560,49.764512
2.820000,-30.489141,31.207370,50.266115
2.825000,-30.489118,31.209146,50.766146
2.830000,-30.489094,31.210891,51.264531
2.835000,-30.489070,31.212605,51.761250
2.840000,-30.489046,31.214292,52.256223
2.845000,-30.489018,31.215949,52.749401
2.850000,-30.488991,31.217578,53.240724
2.855000,-30.488964,31.219179,53.730144
2.860000,-30.488937,31.220754,54.217608
2.865000,-30.488909,31.222301,54.703064
2.870000,-30.488882,31.223820,55.186457
2.875000,-30.488855,31.225316,55.667739
2.880000,-30.488827,31.226788,56.146856
2.885000,-30.488800,31.228233,56.623754
2.890000,-30.488773,31.229653,57.098377
2.895000,-30.488745,31.231050,57.570674
2.900000,-30.488715,31.232427,58.040591
2.905000,-30.488684,31.233779,58.508077
2.910000,-30.488653,31.235107,58.973069
2.915000,-30.488622,31.236415,59.435521
2.920000,-30.488592,31.237699,59.895363
2.925000,-30.488561,31.238963,60.352542
2.930000,-30.488530,31.240206,60.807002
2.935000,-30.488499,31.241429,61.258676
2.940000,-30.488469,31.242631,61.707508
2.945000,-30.488438,31.243816,62.153431
2.950000,-30.488407,31.244980,62.596389
2.955000,-30.488376,31.246124,63.036314
2.960000,-30.488346,31.247251,63.473139
2.965000,-30.488315,31.248361,63.906802
2.970000,-30.488284,31.249451,64.337233
2.975000,-30.488250,31.250523,64.764366
2.980000,-30.488216,31.251578,65.188131
2.985000,-30.488182,31.252617,65.608461
2.990000,-30.488148,31.253638,66.025280
2.995000,-30.488113,31.254645,66.438514
3.000000,-30.488079,31.255635,66.848086
3.005000,-30.488045,31.256609,67.253929
3.010000,-30.488011,31.257568,67.655961
3.015000,-30.487977,31.258511,68.054113
3.020000,-30.487943,31.259440,68.448297
3.025000,-30.487909,31.260355,68.838437
3.030000,-30.487874,31.261277,69.224452
3.035000,-30.487840,31.262216,69.606260
3.040000,-30.487806,31.263210,69.983778
3.045000,-30.487772,31.264279,70.356925
3.050000,-30.487738,31.265461,70.725612
3.055000,-30.487704,31.266772,71.089756
3.060000,-30.487670,31.268254,71.449263
3.065000,-30.487635,31.269924,71.804058
3.070000,-30.487601,31.271820,72.154043
3.075000,-30.487567,31.273954,72.499132
3.080000,-30.487533,31.276365,72.839241
3.085000,-30.487499,31.279063,73.174275
3.090000,-30.487465,31.282082,73.504146
3.095000,-30.487430,31.285436,73.828771
3.100000,-30.487396,31.289158,74.148049
3.105000,-30.487362,31.293256,74.461903
3.110000,-30.487328,31.297761,74.770231
3.115000,-30.487294,31.302682,75.072959
3.120000,-30.487260,31.308047,75.369983
3.125000,-30.487226,31.313870,75.661229
3.130000,-30.487191,31.320174,75.946595
3.135000,-30.487157,31.326963,76.226004
3.140000,-30.487123,31.334268,76.499362
3.145000,-30.487089,31.342089,76.766586
3.150000,-30.487055,31.350452,77.027588
3.155000,-30.487024,31.359366,77.282293
3.160000,-30.486993,31.368846,77.530604
3.165000,-30.486963,31.378900,77.772448
3.170000,-30.486932,31.389552,78.007734
3.175000,-30.486901,31.400811,78.236381
3.180000,-30.486870,31.412685,78.458315
3.185000,-30.486840,31.425174,78.673452
3.190000,-30.486809,31.438302,78.881718
3.195000,-30.486778,31.452072,79.083038
3.200000,-30.486747,31.466501,79.277330
3.205000,-30.486717,31.481588,79.464525
3.210000,-30.486686,31.497349,79.644548
3.215000,-30.486655,31.513782,79.817331
3.220000,-30.486624,31.530906,79.982799
3.225000,-30.486594,31.548719,80.140884
3.230000,-30.486563,31.567232,80.291524
3.235000,-30.486532,31.586445,80.434650
3.240000,-30.486505,31.606369,80.570202
3.245000,-30.486478,31.627003,80.698118
3.250000,-30.486450,31.648358,80.818329
3.255000,-30.486423,31.670433,80.930789
3.260000,-30.486396,31.693239,81.035434
3.265000,-30.486368,31.716772,81.132211
3.270000,-30.486341,31.741043,81.221072
3.275000,-30.486314,31.766045,81.301962
3.280000,-30.486286,31.791785,81.374860
3.285000,-30.486259,31.818262,81.439692
3.290000,-30.486232,31.845477,81.496437
3.295000,-30.486204,31.873433,81.545034
3.300000,-30.486181,31.902137,81.585428
3.305000,-30.486157,31.931585,81.617585
3.310000,-30.486133,31.961781,81.641463
3.315000,-30.486109,31.992719,81.657029
