t,abad_deg,mcp_deg,pip_deg
20.830000,-14.667006,13.239008,60.654709
20.835000,-14.667006,13.240708,61.152282
20.840000,-14.667006,13.242380,61.648201
20.845000,-14.667006,13.244024,62.142413
20.850000,-14.667006,13.245639,62.634870
20.855000,-14.667006,13.247226,63.125517
20.860000,-14.667006,13.248786,63.614306
20.865000,-14.667006,13.250319,64.101182
20.870000,-14.667006,13.251827,64.586091
20.875000,-14.667006,13.253309,65.068986
20.880000,-14.667005,13.254767,65.549817
20.885000,-14.667003,13.256199,66.028532
20.890000,-14.667003,13.257608,66.505081
20.895000,-14.667001,13.258993,66.979403
20.900000,-14.667000,13.260355,67.451451
20.905000,-14.666998,13.261694,67.921170
20.910000,-14.666996,13.263011,68.388505
20.915000,-14.666995,13.264306,68.853402
20.920000,-14.666993,13.265580,69.315806
20.925000,-14.666993,13.266832,69.775655
20.930000,-14.666991,13.268064,70.232902
20.935000,-14.666989,13.269276,70.687486
20.940000,-14.666988,13.270468,71.139357
20.945000,-14.666986,13.271640,71.588449
20.950000,-14.666984,13.272793,72.034706
20.955000,-14.666983,13.273928,72.478061
20.960000,-14.666983,13.275045,72.918464
20.965000,-14.666981,13.276143,73.355849
20.970000,-14.666979,13.277224,73.790154
20.975000,-14.666977,13.278286,74.221309
20.980000,-14.666976,13.279332,74.649262
20.985000,-14.666974,13.280362,75.073942
20.990000,-14.666972,13.281375,75.495283
20.995000,-14.666971,13.282371,75.913222
21.000000,-14.666969,13.283352,76.327692
21.005000,-14.666967,13.284317,76.738616
21.010000,-14.666966,13.285266,77.145928
21.015000,-14.666964,13.286201,77.549558
21.020000,-14.666964,13.287120,77.949431
21.025000,-14.666964,13.288025,78.345480
21.030000,-14.666962,13.288917,78.737628
21.035000,-14.666960,13.289795,79.125795
21.040000,-14.666959,13.290662,79.509911
21.045000,-14.666957,13.291542,79.889895
21.050000,-14.666955,13.292447,80.265672
21.055000,-14.666955,13.293414,80.637166
21.060000,-14.666954,13.294459,81.004288
21.065000,-14.666952,13.295619,81.366964
21.070000,-14.666950,13.296907,81.725112
21.075000,-14.666948,13.298363,82.078650
21.080000,-14.666948,13.300002,82.427495
21.085000,-14.666947,13.301857,82.771565
21.090000,-14.666945,13.303941,83.110773
21.095000,-14.666945,13.306285,83.445036
21.100000,-14.666943,13.308903,83.774271
21.105000,-14.666942,13.311825,84.098391
21.110000,-14.666942,13.315064,84.417320
21.115000,-14.666940,13.318646,84.730962
21.120000,-14.666938,13.322580,85.039243
21.125000,-14.666936,13.326895,85.342073
21.130000,-14.666936,13.331600,85.639364
21.135000,-14.666936,13.336720,85.931040
21.140000,-14.666935,13.342259,86.217013
21.145000,-14.666933,13.348244,86.497201
21.150000,-14.666933,13.354681,86.771529
21.155000,-14.666933,13.361593,87.039908
21.160000,-14.666931,13.368986,87.302255
21.165000,-14.666930,13.376881,87.558497
21.170000,-14.666928,13.385281,87.808550
21.175000,-14.666928,13.394208,88.052333
21.180000,-14.666928,13.403666,88.289778
21.185000,-14.666928,13.413670,88.520795
21.190000,-14.666926,13.424225,88.745324
21.195000,-14.666925,13.435348,88.963282
21.200000,-14.666925,13.447043,89.174595
21.205000,-14.666923,13.459322,89.379193
21.210000,-14.666923,13.472185,89.577002
21.215000,-14.666923,13.485648,89.767960
21.220000,-14.666921,13.499708,89.952000
21.225000,-14.666921,13.514384,90.129052
21.230000,-14.666921,13.529677,90.299056
21.235000,-14.666919,13.545597,90.461949
21.240000,-14.666919,13.562144,90.617670
21.245000,-14.666919,13.579328,90.766158
21.250000,-14.666918,13.597147,90.907359
21.255000,-14.666918,13.615615,91.041217
21.260000,-14.666918,13.634730,91.167678
21.265000,-14.666918,13.654498,91.286687
21.270000,-14.666918,13.674916,91.398197
21.275000,-14.666916,13.695991,91.502159
21.280000,-14.666914,13.717721,91.598533
21.285000,-14.666914,13.740117,91.687271
21.290000,-14.666914,13.763174,91.768332
21.295000,-14.666914,13.786897,91.841681
21.300000,-14.666914,13.811279,91.907278
21.305000,-14.666914,13.836326,91.965089
21.310000,-14.666914,13.862035,92.015079
21.315000,-14.666914,13.888412,92.057221
21.320000,-14.666914,13.915453,92.091482
21.325000,-14.666913,13.943159,92.117867
21.330000,-14.666913,13.971526,92.136322
21.335000,-14.666913,14.000553,92.146827
21.340000,-14.666913,14.030242,92.149374
21.345000,-14.666913,14.060588,92.143931
21.350000,-14.666913,14.091592,92.130502
21.355000,-14.666913,14.123253,92.109069
21.360000,-14.666913,14.155564,92.079624
21.365000,-14.666913,14.188519,92.042133
21.370000,-14.666913,14.222117,91.996597
21.375000,-14.666913,14.256358,91.943014
21.380000,-14.666913,14.291241,91.881392
21.385000,-14.666913,14.326759,91.811717
21.390000,-14.666913,14.362911,91.733989
21.395000,-14.666913,14.399697,91.648209
21.400000,-14.666913,14.437080,91.554362
21.405000,-14.666913,14.475063,91.452449
21.410000,-14.666913,14.513643,91.342469
21.415000,-14.666913,14.552821,91.224423
21.420000,-14.666913,14.592598,91.098311
21.425000,-14.666913,14.632985,90.964166
21.430000,-14.666913,14.673982,90.821995
21.435000,-14.666913,14.715578,90.671799
21.440000,-14.666913,14.757756,90.513592
21.445000,-14.666913,14.800506,90.347379
21.450000,-14.666913,14.843806,90.173196
21.455000,-14.666913,14.887656,89.991041
21.460000,-14.666913,14.932045,89.800957
21.465000,-14.666913,14.976976,89.602936
21.470000,-14.666913,15.022431,89.397020
21.475000,-14.666913,15.068408,89.183221
21.480000,-14.666913,15.114893,88.961568
21.485000,-14.666913,15.161888,88.732074
21.490000,-14.666913,15.209392,88.494731
21.495000,-14.666913,15.257411,88.249589
21.500000,-14.666913,15.305938,87.996647
21.505000,-14.666913,15.354950,87.735945
21.510000,-14.666913,15.404443,87.467491
21.515000,-14.666913,15.454403,87.191319
21.520000,-14.666913,15.504828,86.907429
21.525000,-14.666913,15.555698,86.615862
21.530000,-14.666913,15.607004,86.316645
21.535000,-14.666913,15.658745,86.009786
21.540000,-14.666913,15.710900,85.695324
21.545000,-14.666913,15.763465,85.373280
21.550000,-14.666913,15.816433,85.043683
21.555000,-14.666913,15.869799,84.706551
21.560000,-14.666913,15.923558,84.361907
21.565000,-14.666913,15.977704,84.009749
21.570000,-14.666913,16.032199,83.650119
21.575000,-14.666913,16.087047,83.283037
21.580000,-14.666913,16.142245,82.908524
21.585000,-14.666913,16.197780,82.526608
21.590000,-14.666913,16.253642,82.137307
21.595000,-14.666913,16.309824,81.740644
21.600000,-14.666913,16.366315,81.336645
21.605000,-14.666913,16.423111,80.925311
21.610000,-14.666913,16.480189,80.506675
21.615000,-14.666913,16.537534,80.080758
21.620000,-14.666913,16.595135,79.647587
21.625000,-14.666913,16.652993,79.207183
21.630000,-14.666913,16.711110,78.759567
21.635000,-14.666913,16.769463,78.304758
21.640000,-14.666913,16.828042,77.842785
21.645000,-14.666913,16.886835,77.373667
21.650000,-14.666913,16.945833,76.897425
21.655000,-14.666913,17.005020,76.414087
21.660000,-14.666913,17.064388,75.923672
21.665000,-14.666913,17.123923,75.426209
21.670000,-14.666913,17.183617,74.921718
21.675000,-14.666913,17.243456,74.410232
21.680000,-14.666913,17.303436,73.891773
21.685000,-14.666913,17.363540,73.366368
21.690000,-14.666913,17.423760,72.834050
21.695000,-14.666913,17.484080,72.294848
21.700000,-14.666913,17.544497,71.748788
21.705000,-14.666913,17.604990,71.195911
21.710000,-14.666913,17.665550,70.636252
21.715000,-14.666913,17.726151,70.069859
21.720000,-14.666913,17.786781,69.496772
21.725000,-14.666914,17.847450,68.917032
21.730000,-14.666916,17.908163,68.330674
21.735000,-14.666918,17.968889,67.737752
21.740000,-14.666919,18.029616,67.138314
21.745000,-14.666921,18.090326,66.532415
21.750000,-14.666923,18.151013,65.920109
21.755000,-14.666925,18.211654,65.301472
21.760000,-14.666926,18.272245,64.676564
21.765000,-14.666928,18.332771,64.045454
21.770000,-14.666930,18.393226,63.408225
21.775000,-14.666931,18.453597,62.764951
21.780000,-14.666933,18.513875,62.115721
21.785000,-14.666935,18.574042,61.460631
21.790000,-14.666936,18.634088,60.799776
21.795000,-14.666938,18.693999,60.133272
21.800000,-14.666940,18.753770,59.461223
21.805000,-14.666942,18.813379,58.783750
21.810000,-14.666943,18.872818,58.100991
21.815000,-14.666945,18.932065,57.413088
21.820000,-14.666947,18.991110,56.720186
21.825000,-14.666948,19.049944,56.022448
21.830000,-14.666950,19.108564,55.320038
21.835000,-14.666952,19.166952,54.613134
21.840000,-14.666954,19.225103,53.901923
21.845000,-14.666955,19.282988,53.186608
21.850000,-14.666957,19.340603,52.467403
21.855000,-14.666959,19.397925,51.744536
21.860000,-14.666960,19.454952,51.018248
21.865000,-14.666962,19.511663,50.288791
21.870000,-14.666964,19.568055,49.556427
21.875000,-14.666966,19.624110,48.821437
21.880000,-14.666967,19.679824,48.084105
21.885000,-14.666969,19.735174,47.344744
21.890000,-14.666971,19.790154,46.603668
21.895000,-14.666972,19.844742,45.861216
21.900000,-14.666974,19.898935,45.117733
21.905000,-14.666976,19.952711,44.373588
21.910000,-14.666977,20.006065,43.629148
21.915000,-14.666979,20.058973,42.884818
21.920000,-14.666981,20.111429,42.140997
21.925000,-14.666983,20.163419,41.398104
21.930000,-14.666984,20.214942,40.656561
21.935000,-14.666986,20.265970,39.916817
21.940000,-14.666988,20.316497,39.179321
21.945000,-14.666989,20.366502,38.444543
21.950000,-14.666991,20.415985,37.712951
21.955000,-14.666993,20.464924,36.985034
21.960000,-14.666995,20.513312,36.261273
21.965000,-14.666996,20.561128,35.542170
21.970000,-14.666998,20.608368,34.828221
21.975000,-14.667000,20.655009,34.119940
21.980000,-14.667001,20.701048,33.417827
21.985000,-14.667003,20.746461,32.722398
21.990000,-14.667005,20.791243,32.034154
21.995000,-14.667006,20.835373,31.353611
22.000000,-14.667008,20.878847,30.681261
22.005000,-14.667010,20.921641,30.017606
22.010000,-14.667012,20.963754,29.363127
22.015000,-14.667013,21.005161,28.718309
22.020000,-14.667015,21.045858,28.083612
22.025000,-14.667017,21.085825,27.459502
22.030000,-14.667018,21.125056,26.846407
22.035000,-14.667020,21.163531,26.244765
22.040000,-14.667022,21.201245,25.654973
22.045000,-14.667022,21.238202,25.077431
22.050000,-14.667022,21.274407,24.512497
22.055000,-14.667024,21.309874,23.960534
22.060000,-14.667025,21.344618,23.421858
22.065000,-14.667025,21.378651,22.896787
22.070000,-14.667025,21.411987,22.385593
22.075000,-14.667025,21.444642,21.888552
22.080000,-14.667025,21.476630,21.405895
22.085000,-14.667027,21.507963,20.937853
22.090000,-14.667029,21.538658,20.484606
22.095000,-14.667029,21.568725,20.046339
22.100000,-14.667029,21.598178,19.623185
22.105000,-14.667029,21.627029,19.215279
22.110000,-14.667029,21.655291,18.822714
22.115000,-14.667029,21.682977,18.445583
22.120000,-14.667030,21.710098,18.083938
22.125000,-14.667030,21.736666,17.737832
22.130000,-14.667030,21.762690,17.407278
22.135000,-14.667030,21.788184,17.092294
22.140000,-14.667030,21.813159,16.792858
22.145000,-14.667030,21.837624,16.508957
22.150000,-14.667032,21.861591,16.240535
22.155000,-14.667032,21.885070,15.987552
22.160000,-14.667032,21.908071,15.749930
22.165000,-14.667032,21.930604,15.527598
22.170000,-14.667032,21.952677,15.320458
22.175000,-14.667032,21.974301,15.128425
22.180000,-14.667032,21.995485,14.951388
22.185000,-14.667032,22.016239,14.789240
22.190000,-14.667034,22.036571,14.641846
22.195000,-14.667034,22.056489,14.509084
22.200000,-14.667034,22.076001,14.390809
22.205000,-14.667034,22.095117,14.286890
22.210000,-14.667034,22.113846,14.197172
22.215000,-14.667034,22.132193,14.121513
22.220000,-14.667034,22.150169,14.059749
22.225000,-14.667034,22.167779,14.011734
22.230000,-14.667034,22.185030,13.977305
22.235000,-14.667034,22.201931,13.956313
22.240000,-14.667034,22.218489,13.948590
22.245000,-14.667034,22.234713,13.953974
22.250000,-14.667034,22.250607,13.972284
22.255000,-14.667034,22.266178,14.003361
22.260000,-14.667034,22.281433,14.047030
22.265000,-14.667034,22.296379,14.103116
22.270000,-14.667034,22.311023,14.171430
22.275000,-14.667034,22.325370,14.251812
22.280000,-14.667034,22.339426,14.344094
22.285000,-14.667034,22.353198,14.448099
22.290000,-14.667034,22.366691,14.563644
22.295000,-14.667034,22.379911,14.690560
22.300000,-14.667034,22.392864,14.828675
22.305000,-14.667034,22.405554,14.977807
22.310000,-14.667034,22.417989,15.137774
22.315000,-14.667034,22.430172,15.308394
22.320000,-14.667034,22.442110,15.489486
22.325000,-14.667034,22.453806,15.680871
22.330000,-14.667034,22.465266,15.882367
22.335000,-14.667034,22.476495,16.093785
22.340000,-14.667034,22.487496,16.314936
22.345000,-14.667034,22.498276,16.545640
22.350000,-14.667034,22.508839,16.785709
22.355000,-14.667034,22.519190,17.034963
22.360000,-14.667034,22.529333,17.293216
22.365000,-14.667034,22.539271,17.560280
22.370000,-14.667034,22.549009,17.835963
22.375000,-14.667034,22.558552,18.120101
22.380000,-14.667034,22.567903,18.412523
22.385000,-14.667034,22.577066,18.713045
22.390000,-14.667034,22.586046,19.021477
22.395000,-14.667034,22.594845,19.337642
22.400000,-14.667034,22.603468,19.661357
22.405000,-14.667034,22.611918,19.992444
22.410000,-14.667034,22.620200,20.330724
22.415000,-14.667034,22.628316,20.676017
22.420000,-14.667034,22.636270,21.028151
22.425000,-14.667034,22.644065,21.386948
22.430000,-14.667034,22.651704,21.752233
22.435000,-14.667034,22.659192,22.123835
22.440000,-14.667034,22.666529,22.501580
22.445000,-14.667034,22.673721,22.885300
22.450000,-14.667034,22.680770,23.274829
22.455000,-14.667034,22.687679,23.669998
22.460000,-14.667034,22.694449,24.070644
22.465000,-14.667034,22.701087,24.476598
22.470000,-14.667034,22.707592,24.887698
22.475000,-14.667034,22.713968,25.303788
22.480000,-14.667034,22.720220,25.724714
22.485000,-14.667034,22.726346,26.150315
22.490000,-14.667034,22.732352,26.580441
22.495000,-14.667034,22.738239,27.014935
22.500000,-14.667034,22.744011,27.453650
22.505000,-14.667034,22.749670,27.896436
22.510000,-14.667034,22.755216,28.343149
22.515000,-14.667034,22.760654,28.793643
22.520000,-14.667034,22.765985,29.247778
22.525000,-14.667034,22.771212,29.705418
22.530000,-14.667034,22.776336,30.166425
22.535000,-14.667034,22.781362,30.630666
22.540000,-14.667034,22.786288,31.098012
22.545000,-14.667034,22.791119,31.568335
22.550000,-14.667034,22.795855,32.041510
22.555000,-14.667034,22.800500,32.517410
22.560000,-14.667034,22.805054,32.995910
22.565000,-14.667034,22.809521,33.476888
22.570000,-14.667034,22.813901,33.960230
22.575000,-14.667034,22.818197,34.445815
22.580000,-14.667034,22.822409,34.933532
22.585000,-14.667034,22.826542,35.423273
22.590000,-14.667034,22.830594,35.914938
22.595000,-14.667034,22.834569,36.408412
22.600000,-14.667034,22.838467,36.903587
22.605000,-14.667034,22.842290,37.400357
22.610000,-14.667034,22.846042,37.898619
22.615000,-14.667034,22.849722,38.398272
22.620000,-14.667034,22.853331,38.899218
22.625000,-14.667034,22.856873,39.401367
22.630000,-14.667034,22.860346,39.904629
22.635000,-14.667034,22.863754,40.408915
22.640000,-14.667034,22.867098,40.914141
22.645000,-14.667034,22.870378,41.420217
22.650000,-14.667034,22.873597,41.927062
22.655000,-14.667034,22.876756,42.434592
22.660000,-14.667034,22.879855,42.942731
22.665000,-14.667034,22.882896,43.451396
22.670000,-14.667034,22.885881,43.960505
22.675000,-14.667034,22.888811,44.469982
22.680000,-14.667034,22.891686,44.979760
22.685000,-14.667034,22.894509,45.489760
22.690000,-14.667034,22.897279,45.999914
22.695000,-14.667034,22.899997,46.510153
22.700000,-14.667034,22.902666,47.020409
22.705000,-14.667034,22.905285,47.530614
22.710000,-14.667034,22.907857,48.040706
22.715000,-14.667034,22.910382,48.550614
22.720000,-14.667034,22.912862,49.060272
22.725000,-14.667034,22.915295,49.569620
22.730000,-14.667034,22.917684,50.078599
22.735000,-14.667034,22.920030,50.587144
22.740000,-14.667034,22.922333,51.095201
22.745000,-14.667034,22.924596,51.602708
22.750000,-14.667034,22.926817,52.109610
22.755000,-14.667034,22.929000,52.615847
22.760000,-14.667034,22.931143,53.121366
22.765000,-14.667034,22.933248,53.626107
22.770000,-14.667034,22.935316,54.130011
22.775000,-14.667034,22.937348,54.633023
22.780000,-14.667034,22.939342,55.135100
22.785000,-14.667034,22.941303,55.636190
22.790000,-14.667034,22.943229,56.136239
22.795000,-14.667034,22.945121,56.635194
22.800000,-14.667034,22.946980,57.133009
22.805000,-14.667034,22.948807,57.629632
22.810000,-14.667032,22.950602,58.125012
22.815000,-14.667030,22.952366,58.619095
22.820000,-14.667029,22.954099,59.111831
22.825000,-14.667029,22.955801,59.603175
22.830000,-14.667027,22.957475,60.093077
22.835000,-14.667025,22.959119,60.581476
22.840000,-14.667024,22.960736,61.068332
22.845000,-14.667022,22.962326,61.553590
22.850000,-14.667020,22.963888,62.037208
22.855000,-14.667018,22.965423,62.519126
22.860000,-14.667017,22.966933,62.999302
22.865000,-14.667017,22.968417,63.477681
22.870000,-14.667015,22.969877,63.954210
22.875000,-14.667013,22.971311,64.428840
22.880000,-14.667012,22.972721,64.901523
22.885000,-14.667010,22.974108,65.372205
22.890000,-14.667008,22.975472,65.840838
22.895000,-14.667006,22.976814,66.307374
22.900000,-14.667005,22.978134,66.771759
22.905000,-14.667003,22.979432,67.233930
22.910000,-14.667001,22.980708,67.693848
22.915000,-14.667000,22.981963,68.151450
22.920000,-14.666998,22.983197,68.606689
22.925000,-14.666996,22.984411,69.059503
22.930000,-14.666995,22.985605,69.509838
22.935000,-14.666993,22.986780,69.957639
22.940000,-14.666991,22.987936,70.402844
22.945000,-14.666991,22.989073,70.845400
22.950000,-14.666989,22.990191,71.285243
22.955000,-14.666988,22.991291,71.722321
22.960000,-14.666986,22.992374,72.156570
22.965000,-14.666984,22.993439,72.587924
22.970000,-14.666983,22.994488,73.016327
22.975000,-14.666981,22.995519,73.441712
22.980000,-14.666979,22.996533,73.864015
22.985000,-14.666977,22.997532,74.283177
22.990000,-14.666976,22.998514,74.699129
22.995000,-14.666976,22.999480,75.111802
23.000000,-14.666974,23.000432,75.521128
23.005000,-14.666972,23.001367,75.927040
23.010000,-14.666971,23.002289,76.329468
23.015000,-14.666969,23.003196,76.728337
23.020000,-14.666967,23.004089,77.123580
23.025000,-14.666966,23.004967,77.515120
23.030000,-14.666964,23.005831,77.902891
23.035000,-14.666962,23.006681,78.286809
23.040000,-14.666962,23.007518,78.666799
23.045000,-14.666960,23.008361,79.042781
23.050000,-14.666959,23.009220,79.414685
23.055000,-14.666959,23.010127,79.782422
23.060000,-14.666957,23.011099,80.145911
23.065000,-14.666955,23.012169,80.505077
23.070000,-14.666955,23.013354,80.859837
23.075000,-14.666954,23.014691,81.210102
23.080000,-14.666952,23.016192,81.555792
23.085000,-14.666950,23.017893,81.896816
23.090000,-14.666948,23.019804,82.233094
23.095000,-14.666948,23.021955,82.564536
23.100000,-14.666948,23.024359,82.891053
23.105000,-14.666947,23.027050,83.212563
23.110000,-14.666945,23.030039,83.528979
23.115000,-14.666943,23.033351,83.840210
23.120000,-14.666943,23.036995,84.146175
23.125000,-14.666943,23.040996,84.446786
23.130000,-14.666942,23.045362,84.741952
23.135000,-14.666942,23.050121,85.031586
23.140000,-14.666940,23.055281,85.315606
23.145000,-14.666938,23.060865,85.593923
23.150000,-14.666936,23.066879,85.866454
23.155000,-14.666935,23.073345,86.133111
23.160000,-14.666935,23.080270,86.393813
23.165000,-14.666935,23.087672,86.648470
23.170000,-14.666935,23.095559,86.897000
23.175000,-14.666933,23.103948,87.139321
23.180000,-14.666931,23.112844,87.375359
23.185000,-14.666930,23.122265,87.605024
23.190000,-14.666930,23.132211,87.828241
23.195000,-14.666930,23.142703,88.044936
23.200000,-14.666930,23.153740,88.255026
23.205000,-14.666930,23.165340,88.458442
23.210000,-14.666928,23.177502,88.655104
23.215000,-14.666926,23.190242,88.844942
23.220000,-14.666926,23.203561,89.027882
23.225000,-14.666925,23.217471,89.203855
23.230000,-14.666925,23.231973,89.372800
23.235000,-14.666925,23.247082,89.534641
23.240000,-14.666925,23.262794,89.689318
23.245000,-14.666925,23.279124,89.836768
23.250000,-14.666923,23.296066,89.976930
23.255000,-14.666921,23.313633,90.109743
23.260000,-14.666921,23.331827,90.235152
23.265000,-14.666921,23.350651,90.353103
23.270000,-14.666921,23.370102,90.463540
23.275000,-14.666921,23.390191,90.566410
23.280000,-14.666921,23.410916,90.661663
23.285000,-14.666919,23.432286,90.749254
23.290000,-14.666919,23.454298,90.829140
23.295000,-14.666919,23.476957,90.901273
23.300000,-14.666919,23.500261,90.965634
23.305000,-14.666918,23.524217,91.022161
23.310000,-14.666916,23.548822,91.070846
23.315000,-14.666916,23.574070,91.111629
23.320000,-14.666916,23.599960,91.144510
23.325000,-14.666916,23.626495,91.169427
23.330000,-14.666916,23.653683,91.186352
23.335000,-14.666916,23.681521,91.195272
23.340000,-14.666916,23.709999,91.196153
23.345000,-14.666916,23.739123,91.188968
23.350000,-14.666916,23.768893,91.173716
23.355000,-14.666916,23.799304,91.150363
23.360000,-14.666916,23.830358,91.118904
23.365000,-14.666916,23.862043,91.079309
23.370000,-14.666916,23.894358,91.031580
23.375000,-14.666916,23.927304,90.975695
23.380000,-14.666916,23.960879,90.911655
23.385000,-14.666916,23.995086,90.839467
23.390000,-14.666916,24.029924,90.759123
23.395000,-14.666916,24.065384,90.670611
23.400000,-14.666916,24.101470,90.573936
23.405000,-14.666916,24.138169,90.469093
23.410000,-14.666916,24.175465,90.356067
23.415000,-14.666916,24.213359,90.234865
23.420000,-14.666916,24.251850,90.105488
23.425000,-14.666916,24.290938,89.967928
23.430000,-14.666916,24.330601,89.822199
23.435000,-14.666916,24.370836,89.668308
23.440000,-14.666916,24.411643,89.506255
23.445000,-14.666916,24.453020,89.336047
23.450000,-14.666916,24.494950,89.157717
23.455000,-14.666916,24.537436,88.971274
23.460000,-14.666916,24.580480,88.776736
23.465000,-14.666916,24.624068,88.574132
23.470000,-14.666916,24.668188,88.363476
23.475000,-14.666916,24.712838,88.144766
23.480000,-14.666916,24.758020,87.918017
23.485000,-14.666916,24.803723,87.683250
23.490000,-14.666916,24.849948,87.440471
23.495000,-14.666916,24.896676,87.189714
23.500000,-14.666916,24.943909,86.930994
23.505000,-14.666916,24.991630,86.664329
23.510000,-14.666916,25.039834,86.389735
23.515000,-14.666916,25.088490,86.107245
23.520000,-14.666916,25.137586,85.816894
23.525000,-14.666916,25.187122,85.518674
23.530000,-14.666916,25.237139,85.212614
23.535000,-14.666916,25.287618,84.898725
23.540000,-14.666916,25.338556,84.577017
23.545000,-14.666916,25.389913,84.247515
23.550000,-14.666916,25.441691,83.910226
23.555000,-14.666916,25.493872,83.565186
23.560000,-14.666916,25.546453,83.212400
23.565000,-14.666916,25.599419,82.851902
23.570000,-14.666916,25.652772,82.483694
23.575000,-14.666916,25.706493,82.107808
23.580000,-14.666916,25.760578,81.724265
23.585000,-14.666916,25.815016,81.333087
23.590000,-14.666916,25.869799,80.934299
23.595000,-14.666916,25.924922,80.527910
23.600000,-14.666916,25.980361,80.113939
23.605000,-14.666916,26.036114,79.692414
23.610000,-14.666916,26.092176,79.263348
23.615000,-14.666916,26.148537,78.826762
23.620000,-14.666916,26.205189,78.382677
23.625000,-14.666916,26.262115,77.931113
23.630000,-14.666916,26.319308,77.472090
23.635000,-14.666916,26.376755,77.005622
23.640000,-14.666916,26.434447,76.531730
23.645000,-14.666916,26.492376,76.050427
23.650000,-14.666916,26.550532,75.561741
23.655000,-14.666916,26.608897,75.065685
23.660000,-14.666916,26.667463,74.562286
23.665000,-14.666916,26.726218,74.051559
23.670000,-14.666916,26.785155,73.533530
23.675000,-14.666916,26.844262,73.008220
23.680000,-14.666916,26.903529,72.475656
23.685000,-14.666916,26.962945,71.935867
23.690000,-14.666916,27.022501,71.388871
23.695000,-14.666916,27.082187,70.834697
23.700000,-14.666916,27.141995,70.273364
23.705000,-14.666916,27.201903,69.704915
23.710000,-14.666916,27.261898,69.129383
23.715000,-14.666916,27.321967,68.546809
23.720000,-14.666916,27.382107,67.957227
23.725000,-14.666916,27.442305,67.360678
23.730000,-14.666916,27.502558,66.757197
23.735000,-14.666916,27.562842,66.146837
23.740000,-14.666916,27.623151,65.529648
23.745000,-14.666916,27.683467,64.905683
23.750000,-14.666916,27.743784,64.275003
23.755000,-14.666918,27.804085,63.637672
23.760000,-14.666919,27.864363,62.993749
23.765000,-14.666921,27.924590,62.343323
23.770000,-14.666923,27.984754,61.686471
23.775000,-14.666925,28.044856,61.023273
23.780000,-14.666926,28.104898,60.353819
23.785000,-14.666928,28.164857,59.678197
23.790000,-14.666930,28.224724,58.996517
23.795000,-14.666931,28.284481,58.308888
23.800000,-14.666933,28.344122,57.615426
23.805000,-14.666935,28.403623,56.916263
23.810000,-14.666936,28.462976,56.211538
23.815000,-14.666938,28.522158,55.501403
23.820000,-14.666940,28.581164,54.786020
23.825000,-14.666942,28.639980,54.065558
23.830000,-14.666943,28.698600,53.340195
23.835000,-14.666945,28.757009,52.610130
23.840000,-14.666947,28.815199,51.875563
23.845000,-14.666948,28.873146,51.136714
23.850000,-14.666950,28.930847,50.393815
23.855000,-14.666952,28.988279,49.647112
23.860000,-14.666954,29.045438,48.896856
23.865000,-14.666955,29.102299,48.143333
23.870000,-14.666957,29.158856,47.386828
23.875000,-14.666959,29.215096,46.627642
23.880000,-14.666960,29.271015,45.866086
23.885000,-14.666962,29.326589,45.102502
23.890000,-14.666964,29.381811,44.337230
23.895000,-14.666966,29.436660,43.570644
23.900000,-14.666967,29.491131,42.803115
23.905000,-14.666969,29.545202,42.035047
23.910000,-14.666971,29.598867,41.266842
23.915000,-14.666972,29.652102,40.498941
23.920000,-14.666974,29.704896,39.731781
23.925000,-14.666976,29.757235,38.965816
23.930000,-14.666977,29.809121,38.201504
23.935000,-14.666979,29.860525,37.439330
23.940000,-14.666981,29.911447,36.679776
23.945000,-14.666983,29.961861,35.923342
23.950000,-14.666984,30.011766,35.170533
23.955000,-14.666986,30.061134,34.421872
23.960000,-14.666988,30.109960,33.677873
23.965000,-14.666989,30.158219,32.939076
23.970000,-14.666991,30.205907,32.206005
23.975000,-14.666993,30.253005,31.479201
23.980000,-14.666995,30.299508,30.759187
23.985000,-14.666996,30.345397,30.046497
23.990000,-14.666998,30.390667,29.341649
23.995000,-14.667000,30.435292,28.645175
24.000000,-14.667001,30.479265,27.957574
24.005000,-14.667003,30.522565,27.279364
24.010000,-14.667005,30.565189,26.611023
24.015000,-14.667006,30.607109,25.953045
24.020000,-14.667008,30.648326,25.305883
24.025000,-14.667010,30.688812,24.669996
24.030000,-14.667010,30.728567,24.045802
24.035000,-14.667012,30.767567,23.433727
24.040000,-14.667012,30.805806,22.834152
24.045000,-14.667013,30.843280,22.247460
24.050000,-14.667015,30.879996,21.673981
24.055000,-14.667015,30.915963,21.114054
24.060000,-14.667015,30.951197,20.567966
24.065000,-14.667015,30.985710,20.036003
24.070000,-14.667017,31.019519,19.518403
24.075000,-14.667018,31.052635,19.015407
24.080000,-14.667018,31.085075,18.527209
24.085000,-14.667018,31.116853,18.054003
24.090000,-14.667018,31.147981,17.595933
24.095000,-14.667020,31.178475,17.153148
24.100000,-14.667020,31.208343,16.725747
24.105000,-14.667020,31.237604,16.313832
24.110000,-14.667020,31.266267,15.917457
24.115000,-14.667022,31.294346,15.536679
24.120000,-14.667024,31.321851,15.171506
24.125000,-14.667024,31.348796,14.821972
24.130000,-14.667024,31.375191,14.488062
24.135000,-14.667024,31.401047,14.169776
24.140000,-14.667024,31.426377,13.867068
24.145000,-14.667024,31.451191,13.579902
24.150000,-14.667024,31.475499,13.308210
