t,abad_deg,mcp_deg,pip_deg
0.550000,-30.451558,20.772359,53.181670
0.555000,-30.451555,20.772391,53.805058
0.560000,-30.451551,20.772422,54.424750
0.565000,-30.451545,20.772453,55.040680
0.570000,-30.451538,20.772485,55.652832
0.575000,-30.451534,20.772516,56.261119
0.580000,-30.451531,20.772547,56.865474
0.585000,-30.451528,20.772577,57.465838
0.590000,-30.451521,20.772608,58.062175
0.595000,-30.451514,20.772639,58.654413
0.600000,-30.451510,20.772670,59.242506
0.605000,-30.451507,20.772700,59.826433
0.610000,-30.451500,20.772731,60.406125
0.615000,-30.451497,20.772762,60.981534
0.620000,-30.451490,20.772793,61.552627
0.625000,-30.451483,20.772823,62.119341
0.630000,-30.451480,20.772852,62.681636
0.635000,-30.451476,20.772881,63.239492
0.640000,-30.451473,20.772910,63.792860
0.645000,-30.451466,20.772939,64.341700
0.650000,-30.451463,20.772969,64.885943
0.655000,-30.451456,20.772998,65.425542
0.660000,-30.451449,20.773027,65.960469
0.665000,-30.451446,20.773054,66.490662
0.670000,-30.451442,20.773081,67.016115
0.675000,-30.451439,20.773109,67.536774
0.680000,-30.451432,20.773136,68.052624
0.685000,-30.451429,20.773163,68.563611
0.690000,-30.451422,20.773190,69.069701
0.695000,-30.451418,20.773216,69.570832
0.700000,-30.451415,20.773242,70.066997
0.705000,-30.451408,20.773267,70.558149
0.710000,-30.451401,20.773293,71.044274
0.715000,-30.451398,20.773319,71.525318
0.720000,-30.451394,20.773344,72.001272
0.725000,-30.451391,20.773368,72.472071
0.730000,-30.451388,20.773392,72.937691
0.735000,-30.451384,20.773416,73.398067
0.740000,-30.451377,20.773440,73.853176
0.745000,-30.451374,20.773464,74.302951
0.750000,-30.451370,20.773486,74.747377
0.755000,-30.451367,20.773508,75.186381
0.760000,-30.451364,20.773530,75.619927
0.765000,-30.451357,20.773552,76.047955
0.770000,-30.451350,20.773575,76.470470
0.775000,-30.451347,20.773597,76.887399
0.780000,-30.451343,20.773617,77.298699
0.785000,-30.451340,20.773638,77.704296
0.790000,-30.451336,20.773658,78.104169
0.795000,-30.451333,20.773679,78.498237
0.800000,-30.451329,20.773699,78.886499
0.805000,-30.451326,20.773718,79.268860
0.810000,-30.451319,20.773737,79.645313
0.815000,-30.451316,20.773756,80.015762
0.820000,-30.451312,20.773774,80.380200
0.825000,-30.451309,20.773793,80.738532
0.830000,-30.451306,20.773810,81.090738
0.835000,-30.451302,20.773827,81.436701
0.840000,-30.451299,20.773844,81.776366
0.845000,-30.451295,20.773862,82.109693
0.850000,-30.451292,20.773879,82.436586
0.855000,-30.451289,20.773894,82.756976
0.860000,-30.451285,20.773909,83.070789
0.865000,-30.451282,20.773925,83.377929
0.870000,-30.451278,20.773940,83.678348
0.875000,-30.451275,20.773955,83.971944
0.880000,-30.451271,20.773969,84.258655
0.885000,-30.451268,20.773983,84.538378
0.890000,-30.451265,20.773996,84.811080
0.895000,-30.451261,20.774010,85.076638
0.900000,-30.451258,20.774024,85.334997
0.905000,-30.451254,20.774036,85.586041
0.910000,-30.451251,20.774048,85.829694
0.915000,-30.451248,20.774060,86.065861
0.920000,-30.451244,20.774072,86.294475
0.925000,-30.451241,20.774084,86.515411
0.930000,-30.451241,20.774094,86.728601
0.935000,-30.451241,20.774104,86.933924
0.940000,-30.451237,20.774114,87.131303
0.945000,-30.451237,20.774125,87.320608
0.950000,-30.451234,20.774133,87.501765
0.955000,-30.451230,20.774142,87.674651
0.960000,-30.451230,20.774150,87.839183
0.965000,-30.451230,20.774159,87.995240
0.970000,-30.451227,20.774167,88.142731
0.975000,-30.451227,20.774176,88.281534
0.980000,-30.451224,20.774183,88.411560
0.985000,-30.451224,20.774189,88.532673
0.990000,-30.451220,20.774196,88.644791
0.995000,-30.451220,20.774203,88.747776
1.000000,-30.451220,20.774208,88.841541
1.005000,-30.451220,20.774213,88.925955
1.010000,-30.451220,20.774218,89.000923
1.015000,-30.451217,20.774239,89.066316
1.020000,-30.451217,20.774282,89.122043
1.025000,-30.451217,20.774611,89.167976
1.030000,-30.451217,20.775313,89.204033
1.035000,-30.451217,20.776730,89.230076
1.040000,-30.451213,20.778933,89.246018
1.045000,-30.451213,20.782206,89.251728
1.050000,-30.451213,20.786555,89.247118
1.055000,-30.451213,20.792197,89.232064
1.060000,-30.451213,20.799084,89.206478
1.065000,-30.451213,20.807374,89.170251
1.070000,-30.451213,20.816982,89.123307
1.075000,-30.451213,20.828042,89.065544
1.080000,-30.451213,20.840451,88.996914
1.085000,-30.451213,20.854325,88.917322
1.090000,-30.451213,20.869553,88.826733
1.095000,-30.451213,20.886244,88.725073
1.100000,-30.451213,20.904398,88.612347
1.105000,-30.451213,20.923905,88.488488
1.110000,-30.451213,20.944767,88.353497
1.115000,-30.451213,20.966980,88.207365
1.120000,-30.451213,20.990513,88.050100
1.125000,-30.451213,21.015365,87.881701
1.130000,-30.451213,21.041410,87.702224
1.135000,-30.451217,21.068796,87.511703
1.140000,-30.451217,21.097442,87.310213
1.145000,-30.451217,21.127404,87.097814
1.150000,-30.451220,21.158562,86.874617
1.155000,-30.451224,21.190998,86.640697
1.160000,-30.451224,21.224608,86.396183
1.165000,-30.451227,21.259486,86.141164
1.170000,-30.451230,21.295536,85.875784
1.175000,-30.451234,21.332788,85.600165
1.180000,-30.451234,21.371121,85.314479
1.185000,-30.451234,21.410633,85.018862
1.190000,-30.451237,21.451235,84.713491
1.195000,-30.451241,21.493026,84.398510
1.200000,-30.451244,21.535918,84.074103
1.205000,-30.451248,21.579882,83.740448
1.210000,-30.451251,21.624785,83.397771
1.215000,-30.451254,21.670763,83.046242
1.220000,-30.451258,21.717756,82.686072
1.225000,-30.451261,21.765777,82.317454
1.230000,-30.451265,21.814719,81.940612
1.235000,-30.451268,21.864687,81.555737
1.240000,-30.451271,21.915616,81.163042
1.245000,-30.451275,21.967534,80.762718
1.250000,-30.451275,22.020342,80.354990
1.255000,-30.451278,22.074073,79.940056
1.260000,-30.451282,22.128642,79.518148
1.265000,-30.451285,22.184116,79.089451
1.270000,-30.451289,22.240426,78.654177
1.275000,-30.451292,22.297617,78.212510
1.280000,-30.451295,22.355609,77.764654
1.285000,-30.451299,22.414475,77.310781
1.290000,-30.451302,22.474152,76.851076
1.295000,-30.451306,22.534640,76.385701
1.300000,-30.451309,22.595849,75.914855
1.305000,-30.451312,22.657829,75.438681
1.310000,-30.451316,22.720517,74.957358
1.315000,-30.451319,22.783988,74.471007
1.320000,-30.451323,22.848190,73.979773
1.325000,-30.451326,22.913125,73.483772
1.330000,-30.451329,22.978708,72.983146
1.335000,-30.451333,23.044951,72.477999
1.340000,-30.451340,23.111784,71.968460
1.345000,-30.451343,23.179229,71.454632
1.350000,-30.451347,23.247223,70.936624
1.355000,-30.451350,23.315822,70.414510
1.360000,-30.451357,23.384983,69.888381
1.365000,-30.451360,23.454769,69.358276
1.370000,-30.451364,23.525137,68.824251
1.375000,-30.451370,23.596039,68.286353
1.380000,-30.451374,23.667396,67.744651
1.385000,-30.451377,23.739255,67.199158
1.390000,-30.451384,23.811604,66.649888
1.395000,-30.451388,23.884436,66.096833
1.400000,-30.451391,23.957717,65.540023
1.405000,-30.451398,24.031459,64.979449
1.410000,-30.451401,24.105612,64.415118
1.415000,-30.451408,24.180234,63.846983
1.420000,-30.451411,24.255294,63.275023
1.425000,-30.451415,24.330765,62.699224
1.430000,-30.451422,24.406494,62.119546
1.435000,-30.451429,24.482560,61.535940
1.440000,-30.451432,24.558961,60.948380
1.445000,-30.451439,24.635681,60.356790
1.450000,-30.451442,24.712681,59.761150
1.455000,-30.451446,24.789946,59.161412
1.460000,-30.451449,24.867440,58.557548
1.465000,-30.451456,24.945237,57.949476
1.470000,-30.451459,25.023335,57.337136
1.475000,-30.451466,25.101644,56.720486
1.480000,-30.451470,25.180099,56.099509
1.485000,-30.451473,25.258721,55.474154
1.490000,-30.451480,25.337504,54.844394
1.495000,-30.451483,25.416464,54.210177
1.500000,-30.451490,25.495594,53.571475
1.505000,-30.451493,25.574854,52.928263
1.510000,-30.451497,25.654223,52.280536
1.515000,-30.451500,25.733691,51.628259
1.520000,-30.451507,25.813249,50.971448
1.525000,-30.451510,25.892856,50.310111
1.530000,-30.451517,25.972489,49.644301
1.535000,-30.451521,26.052175,48.974031
1.540000,-30.451528,26.131920,48.299348
1.545000,-30.451531,26.211691,47.620291
1.550000,-30.451538,26.291471,46.936937
1.555000,-30.451541,26.371173,46.249390
1.560000,-30.451545,26.450766,45.557789
1.565000,-30.451548,26.530309,44.862226
1.570000,-30.451551,26.609830,44.162825
1.575000,-30.451558,26.689229,43.459742
1.580000,-30.451565,26.768476,42.753183
1.585000,-30.451569,26.847570,42.043322
1.590000,-30.451572,26.926525,41.330366
1.595000,-30.451575,27.005320,40.614521
1.600000,-30.451579,27.083961,39.896013
1.605000,-30.451586,27.162409,39.175066
1.610000,-30.451589,27.240669,38.451933
1.615000,-30.451592,27.318742,37.726830
1.620000,-30.451596,27.396649,36.999989
1.625000,-30.451599,27.474310,36.271662
1.630000,-30.451603,27.551716,35.542122
1.635000,-30.451606,27.628774,34.811668
1.640000,-30.451613,27.705482,34.080615
1.645000,-30.451616,27.781830,33.349249
1.650000,-30.451620,27.857852,32.617852
1.655000,-30.451623,27.933553,31.886663
1.660000,-30.451627,28.008970,31.155911
1.665000,-30.451630,28.083983,30.425884
1.670000,-30.451633,28.158580,29.696853
1.675000,-30.451637,28.232761,28.969038
1.680000,-30.451640,28.306568,28.242638
1.685000,-30.451644,28.379841,27.517958
1.690000,-30.451647,28.452567,26.795290
1.695000,-30.451651,28.524813,26.074794
1.700000,-30.451654,28.596663,25.356587
1.705000,-30.451657,28.668032,24.640833
1.710000,-30.451661,28.738936,23.927650
1.715000,-30.451664,28.809338,23.217138
1.720000,-30.451668,28.879273,22.509355
1.725000,-30.451671,28.948541,21.804542
1.730000,-30.451674,29.017126,21.102911
1.735000,-30.451678,29.085053,20.404587
1.740000,-30.451681,29.152405,19.709641
1.745000,-30.451685,29.219105,19.018221
1.750000,-30.451688,29.285187,18.330419
1.755000,-30.451691,29.350549,17.646434
1.760000,-30.451695,29.415221,16.966405
1.765000,-30.451695,29.479182,16.290461
1.770000,-30.451698,29.542505,15.618657
1.775000,-30.451698,29.605076,14.951202
1.780000,-30.451702,29.666927,14.288232
1.785000,-30.451702,29.727934,13.630047
1.790000,-30.451705,29.788139,12.976859
1.795000,-30.451705,29.847503,12.328923
1.800000,-30.451705,29.906106,11.686390
1.805000,-30.451709,29.963835,11.049608
1.810000,-30.451709,30.020730,10.418806
1.815000,-30.451709,30.076752,9.794277
1.820000,-30.451709,30.131977,9.176181
1.825000,-30.451712,30.186277,8.564907
1.830000,-30.451712,30.239696,7.960703
1.835000,-30.451712,30.292101,7.364056
1.840000,-30.451715,30.343546,6.775283
1.845000,-30.451715,30.393990,6.194776
1.850000,-30.451715,30.443523,5.622744
1.855000,-30.451715,30.492000,5.059689
1.860000,-30.451715,30.539483,4.505903
1.865000,-30.451719,30.585925,3.961759
1.870000,-30.451719,30.631418,3.427414
1.875000,-30.451719,30.675780,2.903425
1.880000,-30.451719,30.719056,2.390101
1.885000,-30.451719,30.761150,1.887948
1.890000,-30.451719,30.802152,1.397196
1.895000,-30.451719,30.841968,0.918317
1.900000,-30.451719,30.880689,0.451494
1.905000,-30.451719,30.918204,-0.002809
1.910000,-30.451719,30.954595,-0.444430
1.915000,-30.451719,30.989750,-0.872930
1.920000,-30.451719,31.023757,-1.288175
1.925000,-30.451719,31.056481,-1.689693
1.930000,-30.451719,31.088002,-2.077334
1.935000,-30.451719,31.118195,-2.450620
1.940000,-30.451719,31.147152,-2.809412
1.945000,-30.451719,31.174735,-3.153203
1.950000,-30.451719,31.201042,-3.481846
1.955000,-30.451719,31.225941,-3.794838
1.960000,-30.451719,31.249533,-4.092049
1.965000,-30.451719,31.271710,-4.373036
1.970000,-30.451719,31.292583,-4.637730
1.975000,-30.451719,31.312005,-4.885640
1.980000,-30.451719,31.330071,-5.116670
1.985000,-30.451719,31.346644,-5.330333
1.990000,-30.451719,31.361828,-5.526546
1.995000,-30.451719,31.375481,-5.704815
2.000000,-30.451719,31.387714,-5.865060
2.005000,-30.451719,31.398376,-6.006777
2.010000,-30.451719,31.407580,-6.129892
2.015000,-30.451719,31.415202,-6.233939
2.020000,-30.451719,31.421288,-6.318905
2.025000,-30.451719,31.426090,-6.384367
2.030000,-30.451719,31.429788,-6.430380
2.035000,-30.451719,31.432585,-6.456614
2.040000,-30.451719,31.434672,-6.463169
2.045000,-30.451719,31.436212,-6.449786
2.050000,-30.451719,31.437339,-6.416637
2.055000,-30.451719,31.438159,-6.363534
2.060000,-30.451719,31.438749,-6.290714
2.065000,-30.451719,31.439173,-6.198057
2.070000,-30.451719,31.439477,-6.085853
2.075000,-30.451719,31.439661,-5.954101
2.080000,-30.451719,31.439805,-5.803220
2.085000,-30.451719,31.439907,-5.633209
2.090000,-30.451719,31.439989,-5.444592
2.095000,-30.451719,31.440054,-5.237455
2.100000,-30.451719,31.440102,-5.012249
2.105000,-30.451719,31.440139,-4.769177
2.110000,-30.451719,31.440170,-4.508794
2.115000,-30.451719,31.440194,-4.231330
2.120000,-30.451719,31.440215,-3.937345
2.125000,-30.451719,31.440232,-3.627088
2.130000,-30.451719,31.440245,-3.301118
2.135000,-30.451719,31.440259,-2.959747
2.140000,-30.451719,31.440273,-2.603574
2.145000,-30.451719,31.440283,-2.232872
2.150000,-30.451719,31.440293,-1.848176
2.155000,-30.451719,31.440307,-1.449784
2.160000,-30.451719,31.440320,-1.038244
2.165000,-30.451719,31.440331,-0.613800
2.170000,-30.451719,31.440344,-0.176930
2.175000,-30.451719,31.440358,0.272074
2.180000,-30.451719,31.440372,0.732704
2.185000,-30.451719,31.440385,1.204659
2.190000,-30.451719,31.440399,1.687439
2.195000,-30.451719,31.440413,2.180825
2.200000,-30.451719,31.440426,2.684411
2.205000,-30.451719,31.440440,3.197945
2.210000,-30.451719,31.440454,3.721008
2.215000,-30.451719,31.440467,4.253393
2.220000,-30.451719,31.440481,4.794734
2.225000,-30.451719,31.440495,5.344791
2.230000,-30.451719,31.440512,5.903178
2.235000,-30.451719,31.440529,6.469658
2.240000,-30.451719,31.440546,7.043863
2.245000,-30.451719,31.440563,7.625561
2.250000,-30.451719,31.440580,8.214407
2.255000,-30.451719,31.440597,8.810153
2.260000,-30.451719,31.440614,9.412454
2.265000,-30.451719,31.440631,10.021078
2.270000,-30.451715,31.440652,10.635704
2.275000,-30.451712,31.440672,11.256100
2.280000,-30.451712,31.440693,11.881954
2.285000,-30.451709,31.440713,12.512978
2.290000,-30.451709,31.440734,13.148823
2.295000,-30.451705,31.440754,13.789267
2.300000,-30.451705,31.440778,14.434042
2.305000,-30.451705,31.440802,15.082922
2.310000,-30.451702,31.440826,15.735641
2.315000,-30.451698,31.440850,16.392044
2.320000,-30.451698,31.440874,17.051941
2.325000,-30.451695,31.440898,17.715077
2.330000,-30.451695,31.440921,18.381169
2.335000,-30.451691,31.440945,19.049997
2.340000,-30.451688,31.440969,19.721321
2.345000,-30.451685,31.440997,20.394926
2.350000,-30.451681,31.441024,21.070589
2.355000,-30.451678,31.441051,21.748125
2.360000,-30.451678,31.441079,22.427346
2.365000,-30.451674,31.441106,23.108074
2.370000,-30.451671,31.441133,23.790124
2.375000,-30.451668,31.441161,24.473254
2.380000,-30.451664,31.441188,25.157223
2.385000,-30.451661,31.441215,25.841840
2.390000,-30.451657,31.441246,26.526930
2.395000,-30.451654,31.441277,27.212326
2.400000,-30.451651,31.441307,27.897879
2.405000,-30.451647,31.441338,28.583418
2.410000,-30.451644,31.441369,29.268792
2.415000,-30.451640,31.441400,29.953842
2.420000,-30.451637,31.441430,30.638436
2.425000,-30.451633,31.441461,31.322370
2.430000,-30.451630,31.441492,32.005467
2.435000,-30.451627,31.441523,32.687595
2.440000,-30.451623,31.441553,33.368647
2.445000,-30.451620,31.441584,34.048452
2.450000,-30.451616,31.441618,34.726864
2.455000,-30.451613,31.441652,35.403807
2.460000,-30.451610,31.441686,36.079132
2.465000,-30.451606,31.441717,36.752719
2.470000,-30.451603,31.441751,37.424478
2.475000,-30.451599,31.441785,38.094250
2.480000,-30.451596,31.441820,38.761904
2.485000,-30.451592,31.441854,39.427322
2.490000,-30.451589,31.441885,40.090420
2.495000,-30.451586,31.441919,40.751091
2.500000,-30.451582,31.441953,41.409309
2.505000,-30.451575,31.441984,42.064922
2.510000,-30.451569,31.442018,42.717834
2.515000,-30.451565,31.442052,43.368016
2.520000,-30.451562,31.442086,44.015395
2.525000,-30.451555,31.442117,44.659851
2.530000,-30.451551,31.442147,45.301291
2.535000,-30.451545,31.442182,45.939613
2.540000,-30.451541,31.442216,46.574756
2.545000,-30.451538,31.442250,47.206654
2.550000,-30.451534,31.442284,47.835308
2.555000,-30.451528,31.442315,48.460629
2.560000,-30.451521,31.442346,49.082549
2.565000,-30.451517,31.442380,49.700981
2.570000,-30.451510,31.442410,50.315873
2.575000,-30.451507,31.442445,50.927144
2.580000,-30.451500,31.442475,51.534744
2.585000,-30.451497,31.442506,52.138591
2.590000,-30.451490,31.442537,52.738629
2.595000,-30.451483,31.442568,53.334837
2.600000,-30.451480,31.442598,53.927171
2.605000,-30.451476,31.442629,54.515606
2.610000,-30.451473,31.442660,55.100085
2.615000,-30.451466,31.442690,55.680535
2.620000,-30.451459,31.442721,56.256908
2.625000,-30.451452,31.442752,56.829179
2.630000,-30.451449,31.442783,57.397290
2.635000,-30.451446,31.442813,57.961190
2.640000,-30.451442,31.442844,58.520870
2.645000,-30.451435,31.442875,59.076198
2.650000,-30.451429,31.442906,59.627060
2.655000,-30.451422,31.442936,60.173447
2.660000,-30.451418,31.442967,60.715443
2.665000,-30.451415,31.442994,61.253014
2.670000,-30.451408,31.443022,61.786151
2.675000,-30.451405,31.443049,62.314807
2.680000,-30.451401,31.443076,62.838942
2.685000,-30.451394,31.443104,63.358494
2.690000,-30.451388,31.443131,63.873450
2.695000,-30.451384,31.443158,64.383754
2.700000,-30.451381,31.443186,64.889406
2.705000,-30.451374,31.443213,65.390360
2.710000,-30.451367,31.443240,65.886600
2.715000,-30.451364,31.443268,66.378080
2.720000,-30.451360,31.443292,66.864772
2.725000,-30.451357,31.443315,67.346601
2.730000,-30.451353,31.443339,67.823560
2.735000,-30.451347,31.443363,68.295587
2.740000,-30.451343,31.443387,68.762656
2.745000,-30.451336,31.443411,69.224691
2.750000,-30.451333,31.443435,69.681686
2.755000,-30.451329,31.443459,70.133571
2.760000,-30.451326,31.443483,70.580306
2.765000,-30.451319,31.443507,71.021830
2.770000,-30.451316,31.443531,71.458108
2.775000,-30.451312,31.443554,71.889066
2.780000,-30.451309,31.443575,72.314682
2.785000,-30.451306,31.443595,72.734869
2.790000,-30.451302,31.443616,73.149632
2.795000,-30.451299,31.443636,73.558877
2.800000,-30.451292,31.443657,73.962548
2.805000,-30.451289,31.443677,74.360550
2.810000,-30.451285,31.443698,74.752807
2.815000,-30.451282,31.443718,75.139253
2.820000,-30.451278,31.443739,75.519872
2.825000,-30.451275,31.443756,75.894549
2.830000,-30.451271,31.443773,76.263215
2.835000,-30.451265,31.443790,76.625775
2.840000,-30.451261,31.443807,76.982174
2.845000,-30.451258,31.443824,77.332317
2.850000,-30.451254,31.443841,77.676156
2.855000,-30.451251,31.443858,78.013581
2.860000,-30.451248,31.443876,78.344531
2.865000,-30.451244,31.443893,78.668889
2.870000,-30.451241,31.443910,78.986582
2.875000,-30.451237,31.443927,79.297499
2.880000,-30.451234,31.443940,79.601559
2.885000,-30.451230,31.443954,79.898644
2.890000,-30.451227,31.443968,80.188675
2.895000,-30.451224,31.443981,80.471540
2.900000,-30.451220,31.443995,80.747159
2.905000,-30.451217,31.444009,81.015401
2.910000,-30.451213,31.444022,81.276171
2.915000,-30.451210,31.444036,81.529345
2.920000,-30.451207,31.444050,81.774843
2.925000,-30.451203,31.444060,82.012513
2.930000,-30.451200,31.444070,82.242267
2.935000,-30.451200,31.444080,82.463954
2.940000,-30.451196,31.444091,82.677480
2.945000,-30.451193,31.444101,82.882706
2.950000,-30.451189,31.444111,83.079532
2.955000,-30.451189,31.444121,83.267813
2.960000,-30.451186,31.444132,83.447447
2.965000,-30.451186,31.444142,83.618277
2.970000,-30.451186,31.444149,83.780207
2.975000,-30.451186,31.444156,83.933073
2.980000,-30.451183,31.444162,84.076774
2.985000,-30.451179,31.444169,84.211158
2.990000,-30.451176,31.444176,84.336109
2.995000,-30.451176,31.444183,84.451478
3.000000,-30.451176,31.444190,84.557161
3.005000,-30.451176,31.444197,84.652996
3.010000,-30.451176,31.444203,84.738879
3.015000,-30.451176,31.444210,84.814653
3.020000,-30.451176,31.444224,84.880222
3.025000,-30.451176,31.444453,84.935431
3.030000,-30.451172,31.444968,84.980189
3.035000,-30.451172,31.446126,85.014354
3.040000,-30.451172,31.448008,85.037836
3.045000,-30.451172,31.450914,85.050492
3.050000,-30.451172,31.454869,85.052241
3.055000,-30.451172,31.460104,85.042959
3.060000,-30.451172,31.466586,85.022564
3.065000,-30.451172,31.474482,84.990954
3.070000,-30.451172,31.483716,84.948067
3.075000,-30.451172,31.494415,84.893808
3.080000,-30.451172,31.506474,84.828142
3.085000,-30.451172,31.520032,84.751002
3.090000,-30.451172,31.534980,84.662367
3.095000,-30.451172,31.551420,84.562182
3.100000,-30.451172,31.569356,84.450446
3.105000,-30.451172,31.588740,84.327162
3.110000,-30.451172,31.609361,84.192340
3.115000,-30.451172,31.631245,84.045983
3.120000,-30.451172,31.654508,83.888137
3.125000,-30.451172,31.679257,83.718844
3.130000,-30.451172,31.705335,83.538193
3.135000,-30.451172,31.732769,83.346210
3.140000,-30.451172,31.761500,83.143032
3.145000,-30.451172,31.791590,82.928755
3.150000,-30.451172,31.822917,82.703509
3.155000,-30.451176,31.855545,82.467410
3.160000,-30.451176,31.889354,82.220615
3.165000,-30.451179,31.924485,81.963247
3.170000,-30.451179,31.960856,81.695476
3.175000,-30.451183,31.998449,81.417460
3.180000,-30.451186,32.037122,81.129410
3.185000,-30.451186,32.076996,80.831498
3.190000,-30.451189,32.117995,80.523935
3.195000,-30.451193,32.160195,80.206905
3.200000,-30.451193,32.203502,79.880626
3.205000,-30.451196,32.247956,79.545305
3.210000,-30.451200,32.293452,79.201187
3.215000,-30.451200,32.340075,78.848469
3.220000,-30.451203,32.387739,78.487391
3.225000,-30.451207,32.436483,78.118178
3.230000,-30.451210,32.486203,77.741077
3.235000,-30.451213,32.536972,77.356305
3.240000,-30.451217,32.588704,76.964115
3.245000,-30.451217,32.641457,76.564727
3.250000,-30.451220,32.695142,76.158385
3.255000,-30.451224,32.749828,75.745302
3.260000,-30.451227,32.805433,75.325717
3.265000,-30.451230,32.862017,74.899834
3.270000,-30.451234,32.919497,74.467879
3.275000,-30.451237,32.977895,74.030050
3.280000,-30.451241,33.037113,73.586587
3.285000,-30.451244,33.097215,73.137666
3.290000,-30.451248,33.158133,72.683506
3.295000,-30.451251,33.219930,72.224278
3.300000,-30.451254,33.282535,71.760167
3.305000,-30.451258,33.345977,71.291336
